Etablissement d'accueil;Sigle de l'établissement d'accueil;Libellé de l'établissement d'accueil;Commune de l'établissement d'accueil;Département de l'établissement d'accueil;Libellé du MEF national de rattachement;Type de MEF;Code Ministère;Secteur ;Palier minimum autorisé pour la saisie du voeu;Voeu de recensement O/N;Statut Offre de formation;Capacité carte scolaire;Capacité d'affectation;Demandes vœux 1;Affectés voeu 1;Affectés tous vœux
9740020D;LP;VICTOR SCHOELCHER;SAINT-LOUIS;LA REUNION;1ERPRO METIERS DE L'ACCUEIL;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;30;30;24;23;26
9740020D;LP;VICTOR SCHOELCHER;SAINT-LOUIS;LA REUNION;1ERPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;45;45;26;26;33
9740020D;LP;VICTOR SCHOELCHER;SAINT-LOUIS;LA REUNION;1ERPRO MET.COM.VEN.OP.B PR.CL.VA.OF.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;21;15;15
9740738J;LP LYC METIER;HOTELIER LA RENAISSANCE;SAINT-PAUL;LA REUNION;1ERPRO BOULANGER-PÂTISSIER;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;24;24;25;23;24
9740738J;LP LYC METIER;HOTELIER LA RENAISSANCE;SAINT-PAUL;LA REUNION;1ERPRO CUISINE;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;24;24;29;23;24
9740738J;LP LYC METIER;HOTELIER LA RENAISSANCE;SAINT-PAUL;LA REUNION;1ERPRO COMMERC. SERVICES EN RESTAURATION;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;24;24;19;19;22
9740015Y;LP LYC METIER;VUE BELLE;SAINT-PAUL;LA REUNION;1ERPRO ASSISTANC.GEST.ORGANIS.ACTIVITES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;60;60;50;50;58
9740015Y;LP LYC METIER;VUE BELLE;SAINT-PAUL;LA REUNION;1ERPRO METIERS DE L'ACCUEIL;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;30;30;20;20;22
9740015Y;LP LYC METIER;VUE BELLE;SAINT-PAUL;LA REUNION;1ERPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;45;45;56;45;45
9740015Y;LP LYC METIER;VUE BELLE;SAINT-PAUL;LA REUNION;1ERPRO MET.COM.VEN.OP.B PR.CL.VA.OF.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;19;15;15
9741380G;LPO;DE ST PAUL 4;SAINT-PAUL;LA REUNION;1ERPRO PROC. CHIMIE EAU PAPIERS-CARTONS;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;13;13;15
9740575G;LP;FRANCOIS DE MAHY;SAINT-PIERRE;LA REUNION;1ERPRO MAINT.VEHIC.OPTA VOIT.PARTICUL.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;40;40;56;40;40
9740575G;LP;FRANCOIS DE MAHY;SAINT-PIERRE;LA REUNION;1ERPRO MAINT.VEHIC.OPTC MOTOCYCLES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;20;20;10;10;20
9740575G;LP;FRANCOIS DE MAHY;SAINT-PIERRE;LA REUNION;1ERPRO ASSISTANC.GEST.ORGANIS.ACTIVITES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;90;90;90;87;90
9740575G;LP;FRANCOIS DE MAHY;SAINT-PIERRE;LA REUNION;1ERPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;60;60;77;58;60
9740575G;LP;FRANCOIS DE MAHY;SAINT-PIERRE;LA REUNION;1ERPRO REAL.PR.IMPR.PLURI.OPTA.PR.GRAPH.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;12;12;17;11;12
9740575G;LP;FRANCOIS DE MAHY;SAINT-PIERRE;LA REUNION;1ERPRO REAL.PR.IMPR.PLURI.OPTB.PR.IMPR.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;24;24;19;18;24
9741206T;LPO;DE BOIS D'OLIVE;SAINT-PIERRE;LA REUNION;1ERPRO TRAVAUX PUBLICS;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;12;12;12;12;12
9741206T;LPO;DE BOIS D'OLIVE;SAINT-PIERRE;LA REUNION;1ERPRO TECHNICIEN BAT. : ORG.REAL.GROS O;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;12;12;10;10;10
9741206T;LPO;DE BOIS D'OLIVE;SAINT-PIERRE;LA REUNION;1ERPRO AMENAGEMENT FINITION BATIMENT;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;24;24;25;23;24
0421691K;LP LYC METIER;PIERRE DESGRANGES;ANDREZIEUX-BOUTHEON;LOIRE;1ERPRO MENUISERIE ALUMINIUM-VERRE;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;12;12;12;12;12
0421691K;LP LYC METIER;PIERRE DESGRANGES;ANDREZIEUX-BOUTHEON;LOIRE;1ERPRO METIERS ELECT. ENVIRON. CONNECTES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;15;14;15
0421691K;LP LYC METIER;PIERRE DESGRANGES;ANDREZIEUX-BOUTHEON;LOIRE;1ERPRO SYST.NUM.OPT.B AUD.RES.EQUIP.DOM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;11;11;14
0421691K;LP LYC METIER;PIERRE DESGRANGES;ANDREZIEUX-BOUTHEON;LOIRE;1ERPRO SYST.NUM.OPT.C RES.INF.SYST.COMM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;30;30;36;29;30
0420008F;LPO;JEREMIE DE LA RUE;CHARLIEU;LOIRE;1ERPRO METIERS ELECT. ENVIRON. CONNECTES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;11;10;15
0420008F;LPO;JEREMIE DE LA RUE;CHARLIEU;LOIRE;1ERPRO ASSISTANC.GEST.ORGANIS.ACTIVITES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;18;18;16;16;18
0420074C;LP;ALBERT CAMUS;FIRMINY;LOIRE;1ERPRO ASSISTANC.GEST.ORGANIS.ACTIVITES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;32;32;34;28;32
0420073B;LP;JACOB HOLTZER;FIRMINY;LOIRE;1ERPRO PILOTE DE LIGNE DE PRODUCTION;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;6;12;2;1;1
0420073B;LP;JACOB HOLTZER;FIRMINY;LOIRE;1ERPRO METIERS ELECT. ENVIRON. CONNECTES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;17;15;15
0421606T;LP LYC METIER;ADRIEN TESTUD;LE CHAMBON-FEUGEROLLES;LOIRE;1ERPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;18;18;31;17;18
0421489R;LP LYC METIER;ETIENNE LEGRAND;LE COTEAU;LOIRE;1ERPRO TECHNICIEN MENUISIER AGENCEUR;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;13;13;5;5;8
0421489R;LP LYC METIER;ETIENNE LEGRAND;LE COTEAU;LOIRE;1ERPRO TECHNIC.FAB.BOIS ET MATERX ASSOC.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;11;11;8;8;8
0421489R;LP LYC METIER;ETIENNE LEGRAND;LE COTEAU;LOIRE;1ERPRO OUVRAGES DU BATIMENT METALLERIE;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;14;14;15
0420075D;LP;BEAUREGARD;MONTBRISON;LOIRE;1ERPRO TECHNICIEN MENUISIER AGENCEUR;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;12;12;13
0420075D;LP;BEAUREGARD;MONTBRISON;LOIRE;1ERPRO ASSISTANC.GEST.ORGANIS.ACTIVITES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;32;32;34;30;32
0420075D;LP;BEAUREGARD;MONTBRISON;LOIRE;1ERPRO METIERS DE L'ACCUEIL;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;16;16;16;16;16
0420075D;LP;BEAUREGARD;MONTBRISON;LOIRE;1ERPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;28;28;33;25;28
0420075D;LP;BEAUREGARD;MONTBRISON;LOIRE;1ERPRO MET.COM.VEN.OP.B PR.CL.VA.OF.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;12;12;11;11;12
0420021V;LP LYC METIER;PIERRE COTON;NERONDE;LOIRE;1ERPRO TECHN. ETUDES BAT B ASSIST.ARCHI.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;21;15;15
0420029D;LP LYC METIER;RENE CASSIN;RIVE-DE-GIER;LOIRE;1ERPRO ASSISTANC.GEST.ORGANIS.ACTIVITES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;24;24;18;18;21
0420029D;LP LYC METIER;RENE CASSIN;RIVE-DE-GIER;LOIRE;1ERPRO METIERS DE L'ACCUEIL;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;16;16;14;11;16
0420029D;LP LYC METIER;RENE CASSIN;RIVE-DE-GIER;LOIRE;1ERPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;16;17;24;17;17
0420077F;LP;ALBERT THOMAS;ROANNE;LOIRE;1ERPRO ASSISTANC.GEST.ORGANIS.ACTIVITES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;32;32;37;30;32
0420077F;LP;ALBERT THOMAS;ROANNE;LOIRE;1ERPRO METIERS DE L'ACCUEIL;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;18;18;7;5;18
0420077F;LP;ALBERT THOMAS;ROANNE;LOIRE;1ERPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;16;16;44;15;16
0420077F;LP;ALBERT THOMAS;ROANNE;LOIRE;1ERPRO MET.COM.VEN.OP.B PR.CL.VA.OF.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;16;16;18;12;16
0420076E;LP;CARNOT;ROANNE;LOIRE;1ERPRO MAINT.VEHIC.OPTA VOIT.PARTICUL.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;30;30;31;29;30
