Rentrée scolaire;UAI;Mef Bcp 11;Nombre d'élèves : Total
2020;0761735Y;23810030003;31
2020;0761735Y;23810033006;15
2020;0761735Y;23820030001;31
2020;0761735Y;23820033603;34
2020;0761735Y;23830025510;11
2020;0761735Y;23830033002;21
2020;0761735Y;23830033004;51
2020;0761735Y;32221025515;6
2020;0761735Y;32221033001;27
2020;0761742F;32221031409;17
2020;0761742F;32221032409;25
2020;0762081Z;23220023327;7
2020;0762169V;32221034303;13
2020;0762211R;23210023002;6
2020;0762211R;23220031223;9
2020;0762442S;23220022139;4
2020;0762442S;23820022106;13
2020;0762600N;23210023002;8
2020;0762600N;23830031202;28
2020;0762600N;32211025010;23
2020;0762601P;23810030003;21
2020;0762602R;23810025007;13
2020;0762602R;23820025510;28
2020;0762602R;23830025515;27
2020;0762765T;23210025218;18
2020;0762765T;23810025307;14
2020;0762765T;23810025411;15
2020;0762765T;23810030003;28
2020;0762765T;23820025408;15
2020;0762765T;23830025216;7
2020;0762836V;23210023118;23
2020;0762836V;23220023115;15
2020;0762836V;23220023118;23
2020;0762836V;23220023119;14
2020;0762836V;23220033411;15
2020;0762836V;23910033001;4
2020;0762879S;32211032409;34
2020;0762880T;23820030001;32
2020;0762911B;32221022207;29
2020;0762920L;23810025106;9
2020;0762920L;23810025411;14
2020;0762920L;23810025510;21
2020;0762920L;23820025106;14
2020;0762920L;23820025510;28
2020;0762920L;32211025415;15
2020;0762964J;23810023007;29
2020;0762964J;23810030003;28
2020;0762964J;23820023203;17
2020;0762964J;23830031108;24
2020;0762964J;32211022709;20
2020;0762964J;32211023205;10
2020;0762976X;23210022142;12
2020;0762976X;23220022129;10
2020;0762976X;32211034304;16
2020;0762976X;32332033109;14
2020;0763002A;23810030003;52
2020;0763002A;23820024203;13
2020;0763002A;23820033004;31
2020;0763002A;23830031202;31
2020;0763079J;23810023404;41
2020;0763079J;23830023404;26
2020;0763237F;23210022137;13
2020;0763237F;23810022107;49
2020;0763237F;23820022105;48
2020;0763237F;32211033422;31
2020;0763237F;32221033424;10
2020;0763500S;23820031214;14
2020;0763500S;23820032304;19
2020;0763500S;23830032303;17
2020;9720501M;23210033615;24
2020;9720501M;23210033616;23
2020;9720501M;23810033605;25
2020;9720501M;23830025513;10
2020;9720501M;23830025514;21
2020;9720501M;32221022711;15
2020;9720515C;23820031106;25
2020;9720615L;32211031309;19
2020;9720615L;32211031311;20
2020;9720615L;32211031408;40
2020;9720615L;32221031212;19
2020;9720615L;32221031213;41
2020;9720615L;32221031408;22
2020;9720615L;32A11031403;17
2020;9720615L;32A21031403;12
2020;9720615L;32A31031403;8
2020;9720692V;23810031211;16
2020;9720692V;23820031213;26
2020;9720692V;32221031212;18
2020;9720695Y;32211025001;19
2020;9720695Y;32221025215;23
2020;9720725F;23210025433;9
2020;9720725F;23210025434;9
2020;9720725F;23220025524;12
2020;9720725F;23810025007;16
2020;9720725F;23810025408;16
2020;9720725F;23810025510;24
2020;9720726G;23210025218;10
2020;9720726G;23220022130;4
2020;9720726G;23220034301;3
2020;9720726G;23810022004;5
2020;9720726G;23810031211;22
2020;9720726G;23820025219;9
2020;9720726G;23820025220;10
2020;9720726G;23820030001;25
2020;9720771F;23820023303;8
2020;9720771F;23820025510;25
2020;9720771F;23820033403;25
2020;9720771F;23830033403;16
2020;9720823M;23210033412;15
2020;9720823M;23830022105;23
2020;9720823M;32221033425;4
2020;9720844K;23810031211;76
2020;9720844K;23820031213;29
2020;9720844K;23910033501;12
2020;9710002A;32221031213;24
2020;9710002A;32221032002;14
2020;9710003B;32221032611;12
2020;9710003B;32A21031403;30
2020;9710052E;23220034307;13
2020;9710052E;23810034304;25
2020;9710052E;23820023303;22
2020;9710052E;23820025515;12
2020;9710055H;23820031214;11
2020;9710055H;32221031409;9
2020;9710067W;23210025524;16
2020;9710067W;23220025431;13
2020;9710067W;23220025524;15
2020;9710067W;23810025516;13
2020;9710067W;23820025303;9
2020;9710067W;23830025009;30
2020;9710067W;23830025214;22
2020;9710067W;23830025303;12
2020;9710067W;32221022711;7
2020;9710090W;23220023441;19
2020;9710090W;23220025431;12
2020;9710090W;23810034403;22
2020;9710090W;23830023004;6
2020;9710090W;23830023203;10
2020;9710090W;23830023404;12
2020;9710090W;23830023405;8
2020;9710090W;23830025509;19
2020;9710090W;23830025510;23
2020;9710090W;32211020008;25
2020;9710418C;23210025223;10
2020;9710418C;23220025221;7
2020;9710418C;23810031211;31
2020;9710418C;23820025220;10
2020;9710418C;23820031214;16
2020;9710418C;23830025214;11
2020;9710418C;23830025216;7
2020;9710418C;23830025408;11
2020;9710418C;23830030001;9
2020;9710418C;32211025216;12
2020;9710418C;32221025215;10
2020;9710593T;23830031210;12
2020;9710690Y;23810031211;55
2020;9710690Y;23820031213;30
2020;9710690Y;23820033003;36
2020;9710690Y;23830031202;28
2020;9710690Y;23830031206;17
2020;9710690Y;32221033103;18
2020;9710709U;23210023222;16
2020;9710709U;23810025509;16
2020;9710709U;23810025516;15
2020;9710709U;23830023203;14
2020;9710709U;23830025513;15
2020;9710709U;23830034403;19
2020;9710722H;23210031224;44
2020;9710722H;23220031219;26
2020;9710722H;23810030003;31
2020;9710746J;23810031211;61
2020;9710746J;23820031213;30
2020;9710746J;23830031210;25
2020;9710746J;32221031409;24
2020;9710774P;32221031213;30
2020;9710879D;23820031214;15
2020;9710879D;23830031206;16
2020;9710882G;32221031211;25
2020;9710884J;23810025516;21
2020;9710884J;32211023012;15
2020;9710981P;23210022139;23
2020;9710981P;23210033412;10
2020;9710981P;23810025218;20
2020;9710981P;23820023407;14
2020;9710981P;23820025009;19
2020;9710981P;23820031212;16
2020;9710981P;23820031213;16
2020;9710981P;23830025510;29
2020;9710981P;23830031202;15
2020;9710981P;23910022105;7
2020;9710991A;32211033204;19
2020;9710991A;32221033001;18
2020;9710993C;32211031212;29
2020;9710993C;32211031408;32
2020;9710993C;32221031212;29
2020;9711012Y;23210033204;7
2020;9711012Y;23810025009;13
2020;9711012Y;23810033006;7
2020;9711012Y;23810033404;13
2020;9711012Y;23830030001;9
2020;9711032V;23810025510;30
2020;9711032V;32211025010;28
2020;9711032V;32211025520;40
2020;9711033W;23820025510;18
2020;9711033W;23820032303;13
2020;9711046K;23210024240;24
2020;9711046K;23820024203;29
2020;9711046K;32211025516;23
2020;9711066G;23830022104;10
2020;9711066G;23910022109;12
2020;9711066G;23910033411;10
2020;9711066G;32221033423;8
2020;9711066G;32221033425;9
2020;9711066G;32420033421;24
2020;9711080X;23210033615;14
2020;9711080X;23220033615;13
2020;9711082Z;23210033615;12
2020;9711082Z;23810030003;31
2020;9711082Z;23820033002;33
2020;9711082Z;23820033004;26
2020;9711082Z;23830033004;24
2020;9711082Z;32211033001;24
2020;9711082Z;51111033102;22
2020;9711252J;32221031409;17
2020;9730001N;32211031409;32
2020;9730001N;32211032409;25
2020;9730003R;23210031224;52
2020;9730003R;23820031213;59
2020;9730003R;23830030001;84
2020;9730094P;23210034405;14
2020;9730094P;23220025434;19
2020;9730094P;23810025218;40
2020;9730094P;23820025214;38
2020;9730094P;23910025507;7
2020;9730108E;32211025010;24
2020;9730108E;32221025010;13
2020;9730193X;23220033201;3
2020;9730196A;32221023107;12
2020;9730235T;23220022141;12
2020;9730235T;23220033204;30
2020;9730235T;23810023405;13
2020;9730235T;23820033004;15
2020;9730235T;23830023205;13
2020;9730308X;23210023324;26
2020;9730308X;23210023445;12
2020;9730308X;23220023324;2
2020;9730308X;23220023442;9
2020;9730308X;23810033006;14
2020;9730308X;23820022704;11
2020;9730308X;23820031212;28
2020;9730308X;23830023405;28
2020;9730308X;23910033501;2
2020;9730309Y;23210020006;13
2020;9730309Y;23210033411;28
2020;9730309Y;23220024240;13
2020;9730309Y;23220033412;24
2020;9730309Y;23810024203;30
2020;9730309Y;23810033404;27
2020;9730309Y;23820033002;29
2020;9730309Y;23820033003;14
2020;9730309Y;23830033403;12
2020;9730309Y;32211033204;28
2020;9730309Y;32221033424;6
2020;9730328U;23220031214;10
2020;9730328U;23220031216;12
2020;9730328U;23810030003;54
2020;9730328U;23820031212;8
2020;9730421V;23810022107;29
2020;9730421V;23810024203;13
2020;9730421V;23810031211;61
2020;9730421V;23820031212;30
2020;9730421V;23910024201;9
2020;9730423X;23210034301;14
2020;9730423X;23210034307;14
2020;9730423X;23220022005;12
2020;9730423X;23820034304;13
2020;9730423X;23830034303;13
2020;9730513V;23210025220;10
2020;9730513V;23220025218;17
2020;9730513V;23220025223;18
2020;9730513V;23220031216;30
2020;9730513V;23810025218;39
2020;9730513V;23810025510;27
2020;9730513V;23810031211;29
2020;9730513V;23830025214;21
2020;9730513V;23830025510;29
2020;9730513V;23830031206;14
2020;9730514W;23210023327;29
2020;9730514W;23210023446;16
2020;9730514W;23220023222;14
2020;9730514W;23810032303;13
2020;9730514W;23830023203;22
2020;9730514W;23830023404;12
2020;9730514W;23830032303;14
2020;9730514W;32211023010;14
2020;9730514W;32221023010;10
2020;9830002K;32211032409;29
2020;9830002K;32221031408;28
2020;9830003L;23810025218;45
2020;9830003L;32211020008;24
2020;9830006P;23210031122;22
2020;9830006P;23220022141;13
2020;9830006P;23220033412;40
2020;9830006P;23810033404;35
2020;9830006P;23830031206;19
2020;9830006P;23910022105;13
2020;9830006P;32211033422;27
2020;9830006P;32221033424;13
2020;9830007R;23210023002;16
2020;9830009T;23210025438;11
2020;9830261S;32211031408;30
2020;9830261S;32211031409;30
2020;9830269A;23810030004;58
2020;9830269A;23910031101;16
2020;9830269A;32221032409;14
2020;9830270B;23210033204;40
2020;9830270B;23220022130;11
2020;9830270B;23220022139;21
2020;9830270B;23220033411;13
2020;9830270B;23810033006;13
2020;9830270B;23820024203;12
2020;9830270B;23820033403;24
2020;9830271C;23210025431;30
2020;9830271C;23220023217;12
2020;9830271C;32221025010;30
2020;9830272D;23220031217;10
2020;9830272D;23820031212;18
2020;9830272D;23830031202;28
2020;9830272D;32211031213;14
2020;9830294C;23210025217;15
2020;9830294C;23220025222;8
2020;9830299H;23210033204;13
2020;9830306R;23220023327;16
2020;9830306R;23220034405;10
2020;9830306R;23810023007;14
2020;9830306R;23810025510;36
2020;9830306R;23820023203;12
2020;9830306R;23830023005;12
2020;9830306R;23830025509;9
2020;9830306R;23830025510;47
2020;9830306R;23830033004;40
2020;9830306R;32221023010;15
2020;9830377T;23820023004;11
2020;9830401U;23810030004;31
2020;9830401U;23820031212;18
2020;9830401U;23820031213;18
2020;9830401U;23910031301;16
2020;9830460H;23210022139;19
2020;9830460H;23210022714;13
2020;9830460H;23220025524;9
2020;9830460H;23810030004;17
2020;9830460H;23820030001;12
2020;9830460H;23830025009;13
2020;9830460H;23830033403;7
2020;9830483H;23210022139;18
2020;9830483H;23210031224;11
2020;9830483H;23220031214;10
2020;9830483H;23810031211;26
2020;9830557N;32221033204;26
2020;9830557N;32A11031403;54
2020;9830635Y;23210025222;11
2020;9830635Y;23820025220;14
2020;9830635Y;23820025406;15
2020;9830635Y;23830025220;15
2020;9830693L;23210022005;10
2020;9830693L;23820025513;15
2020;9830693L;23830025515;15
2020;9830693L;32211025516;17
2020;9830693L;32211034304;30
2020;9840001D;32221031212;14
2020;9840019Y;23830033403;3
2020;9840024D;23210023222;11
2020;9840024D;23820022106;12
2020;9840024D;23830033403;12
2020;9840160B;23210022361;11
2020;9840160B;23810020006;8
2020;9840160B;23810022107;22
2020;9840160B;23810025007;33
2020;9840160B;23810025510;16
2020;9840160B;23820023408;15
2020;9840160B;23820025007;27
2020;9840160B;23830025510;25
2020;9840160B;23830031209;16
2020;9840160B;23830033004;19
2020;9840160B;23830033603;17
2020;9840160B;32211023305;20
2020;9840166H;23210022714;7
2020;9840166H;23210033204;14
2020;9840166H;23220033204;12
2020;9840166H;23830025214;6
2020;9840166H;23830030001;27
2020;9840267T;23210025431;13
2020;9840267T;23210031224;15
2020;9840267T;23220025431;7
2020;9840267T;23220033204;10
2020;9840267T;23810023405;16
2020;9840267T;23810030003;30
2020;9840267T;23820023304;14
2020;9840267T;23820031213;31
2020;9840267T;23820033004;12
2020;9840267T;23830023203;10
2020;9840268U;23810022105;24
2020;9840268U;23810033404;49
2020;9840268U;23830022106;36
2020;9840268U;23830033403;36
2020;9840268U;32221033423;25
2020;9840339W;23210022142;12
2020;9840339W;23220023327;7
2020;9840339W;23810020006;30
2020;9840339W;23810025009;11
2020;9840339W;23810031211;29
2020;9840339W;23810033005;28
2020;9840339W;23820023004;11
2020;9840339W;23820023304;15
2020;9840339W;23820025221;10
2020;9840339W;23830023304;13
2020;9840339W;23830030001;29
2020;9840339W;23830031202;14
2020;9840339W;23830031210;14
2020;9840339W;32211031310;18
2020;9840339W;32211031409;18
2020;9840341Y;23210033204;12
2020;9840341Y;23220033204;8
2020;9840341Y;23220033616;15
2020;9840341Y;23810025516;24
2020;9840341Y;23820033002;20
2020;9840341Y;23830025509;24
2020;9840341Y;23830033002;13
2020;9840366A;23210022139;3
2020;9840368C;23220022139;21
2020;9840369D;23220022363;2
2020;9840370E;23220022139;2
2020;9840386X;23210022142;12
2020;9840386X;23220025524;13
2020;9840386X;23820034304;16
2020;9840386X;32211025520;17
2020;9840387Y;23220023222;5
2020;9840388Z;23210022139;7
2020;9840400M;23810030003;18
2020;9840400M;23830030001;15
2020;9840418G;23220025217;7
2020;9840419H;23210032220;4
2020;9840419H;23220022139;5
2020;9840465H;32211031408;23
2020;9840465H;32221032610;14
2020;9840481A;23810030003;62
2020;9840481A;23820031106;18
2020;9840482B;23820025007;30
2020;9840482B;23830025214;19
2020;9840482B;23830031210;18
2020;9840482B;32211031212;24
2020;9840482B;32211031213;33
2020;9840482B;32211031409;24
2020;9840482B;32221032409;23
2020;9840482B;32221032611;16
2020;9840482B;32A21031403;13
2020;9870001M;23210023217;3
2020;9870026P;23220025431;8
2020;9870026P;23830025510;15
2020;9760125G;23210025524;28
2020;9760125G;23210034002;15
2020;9760125G;23220025220;10
2020;9760125G;23820033003;15
2020;9760125G;23830022003;14
2020;9760125G;23830025009;20
2020;9760125G;23830025510;59
2020;9760127J;23830025515;15
2020;9760163Y;23210033204;47
2020;9760163Y;23210033412;22
2020;9760163Y;23830022106;22
2020;9760163Y;23830033403;24
2020;9760182U;23210034405;48
2020;9760182U;23220031216;31
2020;9760182U;23820031213;69
2020;9760182U;23830031206;48
2020;9760182U;32211031212;35
2020;9760182U;32221031212;30
2020;9760220K;23210023222;15
2020;9760220K;23210023327;15
2020;9760220K;23210025524;15
2020;9760220K;23220023002;15
2020;9760220K;23220023119;15
2020;9760220K;23220023222;15
2020;9760220K;23820023005;14
2020;9760220K;23820023203;30
2020;9760220K;23830023102;29
2020;9760220K;23830025509;15
2020;9760229V;23810025307;13
2020;9760229V;23820031214;34
2020;9760229V;23820034403;24
2020;9760229V;23830030001;35
2020;9760229V;23830031202;36
2020;9760270P;23830030001;51
2020;9760316P;23210022361;15
2020;9760316P;23210023441;30
2020;9760316P;23210032227;14
2020;9760316P;23220023218;15
2020;9760316P;23220023326;15
2020;9760316P;23220023327;15
2020;9760316P;23810032303;14
2020;9760316P;23820023405;15
2020;9760316P;23830023408;14
2020;9760338N;23210024240;16
2020;9760338N;23210024241;13
2020;9760338N;23810025516;40
2020;9760338N;23830025510;45
2020;9760357J;23210031224;17
2020;9760357J;23210033204;17
2020;9760370Y;23830030001;83
2020;9750003E;23220023002;4
2020;9750003E;23810025218;2
2020;9750003E;23810030004;10
2020;9750003E;23820025515;4
2020;9750003E;23820030001;8
2020;0140017T;32211032612;33
2020;0140017T;32211033204;29
2020;0140017T;32221031408;23
2020;0140017T;32221032409;18
2020;0140017T;32A31031403;37
2020;0140018U;23210033615;16
2020;0140018U;23820023003;13
2020;0140018U;23820024202;14
2020;0140018U;23820033603;15
2020;0140018U;23910024201;14
2020;0140019V;23220022129;20
2020;0140019V;23810033005;47
2020;0140019V;23820031214;23
2020;0140019V;23820033003;22
2020;0140019V;23830031206;27
2020;0140052F;23210033204;15
2020;0140052F;23830025007;10
2020;0140056K;23810023404;13
2020;0140056K;23810030003;27
2020;0141175B;32221025515;9
2020;0141178E;32211032002;17
2020;0141186N;23210022142;22
2020;0141186N;23210033204;30
2020;0141191U;23830033002;17
2020;0141192V;23820034403;15
2020;0141193W;23810033404;20
2020;0141193W;23830022106;13
2020;0141193W;23830033403;9
2020;0141197A;23210022139;27
2020;0141197A;23220022139;14
2020;0141197A;23220033412;15
2020;0141274J;23820025510;22
2020;0141274J;23820031107;48
2020;0141274J;23830031108;16
2020;0141274J;23830031202;16
2020;0141274J;23830031210;10
2020;0141275K;23210033411;10
2020;0141275K;23220031216;11
2020;0141275K;23220032228;12
2020;0141275K;23810025510;20
2020;0141275K;23820032207;15
2020;0141275K;23830032208;10
2020;0141275K;32211025520;11
2020;0141275K;32221025515;11
2020;0141420T;23220024006;8
2020;0141599M;23210025431;7
2020;0141599M;23210033412;9
2020;0141599M;23820025406;9
2020;0141599M;23830022106;21
2020;0141599M;23830033403;10
2020;0141599M;23830034304;4
2020;0141687H;23210025431;6
2020;0141687H;23810022503;6
2020;0141687H;23810025510;23
2020;0141687H;23820025510;24
2020;0141687H;23830025408;17
2020;0141687H;23910025406;12
2020;0141796B;32221031213;30
2020;0141866C;23110023445;29
2020;0141866C;23810025509;12
2020;0141866C;23820025214;21
2020;0141866C;23830025509;17
2020;0141867D;23210031122;16
2020;0141867D;23220031122;13
2020;0141867D;23810031211;90
2020;0141867D;23830031210;15
2020;0141868E;23830031202;27
2020;0142084P;32221033204;26
2020;0142108R;32221033424;7
2020;0142120D;23820025514;30
2020;0142120D;23830025513;10
2020;0142131R;23830025006;20
2020;0142131R;32221025005;22
2020;0142132S;23220033412;9
2020;0142132S;23820033403;34
2020;0142132S;23910033411;12
2020;0142132S;32211033422;36
2020;0142132S;32221033424;12
2020;0142133T;23210023218;10
2020;0142133T;23820023103;12
2020;0142133T;23820023203;12
2020;0142133T;23830022703;10
2020;0142133T;23830022704;12
2020;0142133T;23830023102;23
2020;0142133T;32211022709;15
2020;0142133T;32221022709;10
2020;0142133T;32720013401;24
2020;0142178S;23220022129;17
2020;0142178S;23810025107;8
2020;0142178S;23810034403;18
2020;0142178S;23830025411;9
2020;0142178S;23830030001;23
2020;0142178S;23830034403;18
2020;0270016W;32221031408;29
2020;0270016W;32221032409;27
2020;0270017X;32211020112;15
2020;0270017X;32211022316;12
2020;0270017X;32211025010;16
2020;0270018Y;23210023002;12
2020;0270018Y;23810025510;20
2020;0270018Y;23820025510;30
2020;0270026G;23810030003;32
2020;0270026G;23820025106;15
2020;0270026G;23820031108;16
2020;0270026G;23820031213;32
2020;0270029K;23810025510;29
2020;0270029K;32221020008;9
2020;0270044B;32221032409;16
2020;0270051J;23810025106;15
2020;0270051J;23810025218;19
2020;0270051J;23820025515;15
2020;0270051J;23820032303;14
2020;0270051J;23820033004;30
2020;0270051J;23830032208;10
2020;0270051J;23830033004;30
2020;0270052K;23210031224;4
2020;0270052K;23820031214;16
2020;0270052K;23830030001;30
2020;0271053Y;32211032612;31
2020;0271070S;23830031206;14
2020;0271070S;23830031210;14
2020;0271073V;23220031214;12
2020;0271074W;23820033004;37
2020;0271081D;23830031202;14
2020;0271097W;23220025524;10
2020;0271097W;23810025510;18
2020;0271097W;23820025214;15
2020;0271097W;23820030001;29
2020;0271097W;23820031213;30
2020;0271268G;23810031211;62
2020;0271268G;23820034403;15
2020;0271282X;32221033204;18
2020;0271319M;23210031224;15
2020;0271319M;23220025524;11
2020;0271319M;23810030003;25
2020;0271319M;23820030001;30
2020;0271319M;23830030001;31
2020;0271431J;32221025005;17
2020;0271581X;23210022142;10
2020;0271581X;23220031214;12
2020;0271581X;23810025106;10
2020;0271581X;23820025106;14
2020;0271581X;23820025514;13
2020;0271581X;23820031213;32
2020;0271581X;23830025514;13
2020;0271582Y;32221033107;13
2020;0271585B;23830025411;13
2020;0271585B;23830030001;14
2020;0271606Z;23110024238;5
2020;0271606Z;23220024239;8
2020;0271606Z;23820024302;15
2020;0271606Z;23830024302;12
2020;0271606Z;23C10023412;12
2020;0271634E;23220022139;13
2020;0271634E;23810031211;48
2020;0271634E;32221033423;12
2020;0271634E;32420033421;15
2020;0500002F;32221031213;30
2020;0500017X;23210022142;12
2020;0500017X;23830025007;39
2020;0500017X;23830025411;22
2020;0500017X;32211024207;16
2020;0500032N;23210023441;10
2020;0500032N;23810023404;9
2020;0500032N;23820023404;12
2020;0500032N;23820025510;18
2020;0500036T;23810025408;12
2020;0500036T;23820025009;18
2020;0500036T;23820025408;15
2020;0500036T;23830025009;16
2020;0500036T;23830025214;13
2020;0500036T;32221025515;15
2020;0500049G;23810033005;19
2020;0500087Y;23220025221;9
2020;0500087Y;23810025218;17
2020;0500087Y;23820025221;8
2020;0500087Y;23830025007;12
2020;0500087Y;32211020008;13
2020;0500112A;32221032409;16
2020;0500112A;32221032611;8
2020;0500119H;32211031310;19
2020;0500127S;32211033001;19
2020;0500132X;23810022703;5
2020;0500132X;23820022703;6
2020;0500132X;23820022704;5
2020;0500132X;23820025510;10
2020;0501219D;23810025106;15
2020;0501219D;23810025411;15
2020;0501219D;23820031214;15
2020;0501219D;23830025106;12
2020;0501219D;23830025510;17
2020;0501219D;32221020008;22
2020;0501232T;23210023217;4
2020;0501232T;23220022139;7
2020;0501232T;23220023217;5
2020;0501232T;23220023327;7
2020;0501232T;23220023441;8
2020;0501299R;32211031311;21
2020;0501677B;23210025434;9
2020;0501677B;23820022004;9
2020;0501677B;23820025408;15
2020;0501677B;23830031210;16
2020;0501677B;32221020114;12
2020;0501787W;23820031212;14
2020;0501787W;23830031210;8
2020;0501788X;23810031211;24
2020;0501788X;23820030001;19
2020;0501850P;23110022139;11
2020;0501850P;23820022106;39
2020;0501850P;23820033403;29
2020;0501850P;23830033403;32
2020;0501850P;32221033103;13
2020;0501850P;32221033425;9
2020;0501941N;23830031106;11
2020;0502009M;23810020006;15
2020;0502009M;23810022703;6
2020;0502009M;23820023408;13
2020;0502009M;23820024203;27
2020;0502009M;23820030001;21
2020;0502009M;23830023004;15
2020;0502009M;23830023005;9
2020;0502009M;23830033003;21
2020;0502009M;32211023012;15
2020;0610001V;32211025520;6
2020;0610002W;23830031202;28
2020;0610002W;32211033001;23
2020;0610004Y;23820025214;25
2020;0610004Y;23830025214;21
2020;0610004Y;23830025215;11
2020;0610004Y;23830031106;11
2020;0610004Y;23830031107;56
2020;0610006A;23210023217;7
2020;0610006A;23210023327;11
2020;0610006A;23810023007;20
2020;0610006A;23810030004;15
2020;0610006A;23820022703;5
2020;0610006A;23820023103;7
2020;0610006A;23820031213;23
2020;0610006A;23830023004;6
2020;0610006A;23830031202;19
2020;0610006A;32211023108;13
2020;0610006A;32710013401;13
2020;0610018N;23210023440;6
2020;0610018N;23810023405;9
2020;0610018N;23820023404;7
2020;0610019P;23810024203;10
2020;0610019P;23810033005;30
2020;0610019P;23830033403;12
2020;0610021S;23220025218;10
2020;0610021S;23810031211;36
2020;0610021S;23830030001;14
2020;0610021S;23830031202;24
2020;0610021S;23830034304;8
2020;0610021S;32221022318;4
2020;0610026X;23220025431;10
2020;0610026X;23810023407;11
2020;0610692W;23810030003;5
2020;0610692W;23820034403;15
2020;0610692W;23830030001;9
2020;0610692W;32211031408;18
2020;0610694Y;32211033606;16
2020;0610698C;23810033005;28
2020;0610698C;23820031214;22
2020;0610698C;32221031408;9
2020;0610721C;23210031224;11
2020;0610724F;23210023445;8
2020;0610724F;23220025223;6
2020;0610724F;23810025509;8
2020;0610724F;23820025216;14
2020;0610996B;23210023217;5
2020;0610996B;23210023441;8
2020;0610996B;23220023217;4
2020;0611148S;23210031224;12
2020;0760007V;23210033412;10
2020;0760007V;23220022129;10
2020;0760007V;23820025007;20
2020;0760007V;23820025510;26
2020;0760007V;23830025007;20
2020;0760022L;23210034307;12
2020;0760022L;23810030003;30
2020;0760022L;23820025106;11
2020;0760022L;23820025406;15
2020;0760022L;23820030001;30
2020;0760022L;23830034304;13
2020;0760024N;23810020002;10
2020;0760024N;23830025510;11
2020;0760030V;23810031211;47
2020;0760030V;23830022004;13
2020;0760030V;23830025007;8
2020;0760030V;23830031202;31
2020;0760030V;23830031210;18
2020;0760030V;32211020111;23
2020;0760032X;23220025431;12
2020;0760032X;23810020102;4
2020;0760032X;23810025107;7
2020;0760032X;23820025007;11
2020;0760032X;23820025107;12
2020;0760035A;32211020008;31
2020;0760036B;23810025510;19
2020;0760036B;23810031211;32
2020;0760036B;23820025106;6
2020;0760054W;32221031310;27
2020;0760054W;32221031408;16
2020;0760058A;23210022715;5
2020;0760058A;23210023324;6
2020;0760058A;23210023327;17
2020;0760058A;23220022715;7
2020;0760058A;23220023442;11
2020;0760058A;23810020006;10
2020;0760058A;23820022704;13
2020;0760058A;23820023203;11
2020;0760058A;23830022704;11
2020;0760058A;23830023203;9
2020;0760058A;23830023408;11
2020;0760058A;23830025509;10
2020;0760058A;32221020113;9
2020;0760076V;32211031211;35
2020;0760082B;23210025223;6
2020;0760082B;23810025007;10
2020;0760082B;23811021112;13
2020;0760082B;23821021114;25
2020;0760082B;23821021405;23
2020;0760087G;23210022509;5
2020;0760087G;23210023442;7
2020;0760087G;23220022509;6
2020;0760087G;23820022503;15
2020;0760087G;23830022503;20
2020;0760087G;32211022506;11
2020;0760088H;23830033603;27
2020;0760088H;32211024207;15
2020;0760090K;32221032329;4
2020;0760095R;23820025106;28
2020;0760096S;32211031211;33
2020;0760096S;32211032409;32
2020;0760096S;32221032610;11
2020;0760096S;32322033109;21
2020;0760110G;32211025520;25
2020;0760114L;23830022106;11
2020;0760114L;23830033403;11
2020;0760132F;23810020002;16
2020;0760132F;23820020002;19
2020;0760132F;23820025513;12
2020;0760132F;23830025513;14
2020;0760142S;23830031210;28
2020;0760145V;23810031211;31
2020;0760145V;23810033006;32
2020;0760146W;23210025434;19
2020;0760146W;23820025514;30
2020;0760146W;23830025214;22
2020;0761322Z;23830030001;32
2020;0761343X;23820025510;21
2020;0761343X;23820030001;14
2020;0761343X;23830025007;14
2020;0761343X;23830025406;13
2020;0761343X;23830025510;20
2020;0761343X;32221025416;12
2020;0761343X;32221032611;26
2020;0761347B;23210025524;10
2020;0761347B;23810030003;16
2020;0761347B;23810031211;25
2020;0761347B;23810033104;5
2020;0761347B;23820030001;14
2020;0761347B;23820033102;15
2020;0761347B;23830031202;29
2020;0761353H;23830033602;7
2020;0761356L;23820031106;34
2020;0761356L;23820031213;21
2020;0761356L;23820034304;6
2020;0761356L;23820034403;19
2020;0761356L;23830031106;17
2020;0761356L;23830031206;20
2020;0761356L;23830034304;7
2020;0761735Y;23220031122;13
2020;0761735Y;23220031216;10
2020;0761735Y;23810033005;49
2020;0761735Y;23820033004;61
2020;0761735Y;23830033603;27
2020;0761735Y;32211032409;18
2020;0761735Y;32211033426;36
2020;0761735Y;32221033605;14
2020;0762081Z;23210025431;3
2020;0762081Z;23210034307;5
2020;0762169V;32221025515;19
2020;0762442S;23210022139;4
2020;0762600N;23810025007;20
2020;0762600N;23810031211;31
2020;0762600N;32221025010;17
2020;0762601P;23220022129;21
2020;0762601P;23820025411;30
2020;0762601P;23830025509;13
2020;0762601P;23830030001;30
2020;0762602R;23810025510;27
2020;0762602R;23820025513;10
2020;0762765T;23220025219;9
2020;0762765T;23810031107;48
2020;0762765T;23830025408;9
2020;0762765T;23830025411;22
2020;0762765T;23830031108;11
2020;0762765T;32221025215;7
2020;0762836V;23210023222;13
2020;0762836V;23210033411;11
2020;0762836V;23220031117;21
2020;0762836V;23810023007;9
2020;0762836V;23820023103;11
2020;0762880T;23810030003;32
2020;0762880T;23810034304;10
2020;0762880T;23820024203;21
2020;0762920L;23210025437;13
2020;0762920L;23830025007;30
2020;0762920L;23830025411;13
