Etablissement d'accueil;MEF STAT 11;Voeu de recensement O/N;Statut Offre de formation;Capacité carte scolaire;Demandes vœux 1;Famille de métiers;nb_apparitions_uai_mefstat;mef_stat_terminale
0750651A;23810030003;N;ST;24;24;;1;23830030003
0750651A;23810031211;N;ST;48;47;;1;23830031211
0750428H;23820033004;N;ST;90;104;;1;23830033004
0750428H;23820033006;N;ST;24;25;;1;23830033006
0750428H;23210033204;N;ST;24;51;;1;
0750428H;23810033005;N;ST;90;93;;1;23830033005
0750428H;23810033006;N;ST;24;24;;1;23830033006
0750502N;23820032207;N;ST;24;31;INDUSTRIES GRAPHIQUES ET COMMUNICATION;1;23830032207
0750502N;23820032208;N;ST;18;11;INDUSTRIES GRAPHIQUES ET COMMUNICATION;1;23830032208
0750502N;23810032210;N;ST;36;33;;1;23830032210
0754025T;23210023002;N;ST;15;2;;1;
0754025T;23210023447;N;ST;15;4;;1;
0754025T;23210025524;N;ST;26;2;;1;
0754025T;23810020008;N;ST;120;17;;1;23830020008
0754025T;23810023409;N;ST;28;3;;1;23830023409
0754025T;23810025510;N;ST;0;0;;1;23830025510
0754025T;23810030003;N;ST;50;3;;1;23830030003
0754029X;23210033204;N;ST;10;3;;1;
0754029X;23810031211;N;ST;10;10;;1;23830031211
0754029X;23810033005;N;ST;10;2;;1;23830033005
0752961L;23820030004;N;ST;48;54;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0752961L;23820031212;N;ST;24;21;RELATION CLIENT;1;23830031212
0752961L;23810030003;N;ST;48;40;;1;23830030003
0752961L;23810031211;N;ST;24;30;;1;23830031211
0754030Y;23210022137;N;ST;25;1;;1;
0754030Y;23210022141;N;ST;25;2;;1;
0754030Y;23210024241;N;ST;15;1;;1;
0754030Y;23810022105;N;ST;0;0;;1;23830022105
0754030Y;23810024203;N;ST;45;6;;1;23830024203
0754030Y;23810030003;N;ST;15;2;;1;23830030003
0754030Y;23810031211;N;ST;30;8;;1;23830031211
0754030Y;23810033404;N;ST;60;1;;1;23830033404
0750671X;23820031212;N;ST;24;27;RELATION CLIENT;1;23830031212
0750671X;23820031213;N;ST;24;39;RELATION CLIENT;1;23830031213
0750671X;23820031214;N;ST;24;32;RELATION CLIENT;1;23830031214
0750671X;23810031211;N;ST;72;63;;1;23830031211
0623981R;23820022106;N;ST;30;41;HOTELLERIE RESTAURATION;1;23830022106
0623981R;23820033403;N;ST;30;23;HOTELLERIE RESTAURATION;1;23830033403
0623981R;23210022139;N;ST;24;22;;1;
0623981R;23210033412;N;ST;24;2;;1;
0623981R;23810033404;N;ST;60;50;;1;23830033404
0620257T;23820022106;N;ST;45;38;HOTELLERIE RESTAURATION;1;23830022106
0620257T;23820024302;N;ST;15;9;;1;23830024302
0620257T;23820025007;N;ST;15;2;PILOTAGE ET MAINTENANCE D'INSTALLATIONS AUTOMATISEES;1;23830025007
0620257T;23820025219;N;ST;15;13;MAINTENANCE DES MATERIELS ET DES VEHICULES;1;23830025219
0620257T;23820025510;N;ST;30;28;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
0620257T;23820025514;N;ST;45;40;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025514
0620257T;23820031212;N;ST;18;12;RELATION CLIENT;1;23830031212
0620257T;23820031213;N;ST;53;63;RELATION CLIENT;1;23830031213
0620257T;23820031214;N;ST;18;27;RELATION CLIENT;1;23830031214
0620257T;23820033003;N;ST;30;24;;1;23830033003
0620257T;23820033004;N;ST;45;52;;1;23830033004
0620257T;23820033403;N;ST;30;28;HOTELLERIE RESTAURATION;1;23830033403
0620257T;23820033603;N;ST;30;51;BEAUTE ET BIEN ETRE;1;23830033603
0620257T;23820034304;N;ST;15;9;;1;23830034304
0620257T;23210022139;N;ST;24;37;;1;
0620257T;23210022142;N;ST;24;13;;1;
0620257T;23210025221;N;ST;15;18;;1;
0620257T;23210031224;N;ST;15;38;;1;
0620257T;23210033411;N;ST;15;35;;1;
0620257T;23210033412;N;ST;24;10;;1;
0620257T;23810020008;N;ST;60;47;;1;23830020008
0620257T;23810020104;N;ST;15;14;;1;23830020104
0620257T;23810024302;N;ST;15;7;;1;23830024302
0620257T;23810025222;N;ST;15;14;;1;23830025222
0620257T;23810031211;N;ST;88;97;;1;23830031211
0620257T;23810033005;N;ST;60;73;;1;23830033005
0620257T;23810033404;N;ST;60;50;;1;23830033404
0620257T;23810033605;N;ST;60;203;;1;23830033605
0620257T;23810034304;N;ST;15;3;;1;23830034304
0620011A;23820022703;N;ST;15;16;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830022703
0620011A;23820023005;N;ST;15;16;ETUDE ET MODELISATION NUMERIQUE DU BATIMENT;1;23830023005
0620011A;23820023203;N;ST;15;13;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023203
0620011A;23820023205;N;ST;15;6;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023205
0620011A;23820023304;N;ST;15;19;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023304
0620011A;23820023405;N;ST;15;13;AGENCEMENT, MENUISERIE ET AMEUBLEMENT;1;23830023405
0620011A;23210022715;N;ST;15;11;;1;
0620011A;23210023220;N;ST;15;3;;1;
0620011A;23210023223;N;ST;15;23;;1;
0620011A;23210023224;N;ST;30;23;;1;
0620011A;23210023325;N;ST;15;8;;1;
0620011A;23210023326;N;ST;30;34;;1;
0620011A;23210023327;N;ST;30;29;;1;
0620011A;23210023447;N;ST;15;18;;1;
0620011A;23210025524;N;ST;15;24;;1;
0620011A;23810020006;N;ST;45;31;;1;23830020006
0620011A;23810020008;N;ST;15;18;;1;23830020008
0620011A;23810023007;N;ST;15;18;;1;23830023007
0620011A;23810023409;N;ST;15;18;;1;23830023409
0622196A;23820022106;N;ST;0;1;HOTELLERIE RESTAURATION;1;23830022106
0622196A;23820025510;N;ST;0;0;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
0622196A;23820031213;N;ST;0;0;RELATION CLIENT;1;23830031213
0622196A;23820031214;N;ST;0;0;RELATION CLIENT;1;23830031214
0622196A;23820033004;N;ST;0;2;;1;23830033004
0622196A;23820033403;N;ST;0;0;HOTELLERIE RESTAURATION;1;23830033403
0622196A;23810025510;N;ST;0;4;;1;23830025510
0622196A;23810031211;N;ST;0;11;;1;23830031211
0622196A;23810033005;N;ST;0;5;;1;23830033005
0622196A;23810033404;N;ST;0;4;;1;23830033404
0620018H;23820022503;N;ST;15;10;;1;23830022503
0620018H;23820025214;N;ST;45;51;MAINTENANCE DES MATERIELS ET DES VEHICULES;1;23830025214
0620018H;23820025408;N;ST;30;21;;1;23830025408
0620018H;23820025510;N;ST;15;18;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
0620018H;23210025434;N;ST;15;22;;1;
0620018H;23210025524;N;ST;15;12;;1;
0620018H;23810020008;N;ST;15;13;;1;23830020008
0620018H;23810022503;N;ST;15;10;;1;23830022503
0620018H;23810025222;N;ST;45;45;;1;23830025222
0620018H;23810025408;N;ST;30;8;;1;23830025408
0620027T;23210033411;N;ST;30;8;;1;
0620030W;23820025214;N;ST;30;35;MAINTENANCE DES MATERIELS ET DES VEHICULES;1;23830025214
0620030W;23820025215;N;ST;15;8;MAINTENANCE DES MATERIELS ET DES VEHICULES;1;23830025215
0620030W;23820025408;N;ST;15;8;;1;23830025408
0620030W;23820030004;N;ST;18;7;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0620030W;23820031106;N;ST;32;24;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830031106
0620030W;23820031107;N;ST;45;48;;1;23830031107
0620030W;23210031224;N;ST;18;7;;1;
0620030W;23810025222;N;ST;45;44;;1;23830025222
0620030W;23810025408;N;ST;15;9;;1;23830025408
0620030W;23810030003;N;ST;32;21;;1;23830030003
0620030W;23810031107;N;ST;45;73;;1;23830031107
0620229M;23820030004;N;ST;8;6;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0620229M;23820033101;N;ST;8;7;;1;23830033101
0620229M;23820033104;N;ST;8;8;;1;23830033104
0620229M;23810030003;N;ST;8;6;;1;23830030003
0620229M;23810033101;N;ST;8;6;;1;23830033101
0620229M;23810033104;N;ST;8;4;;1;23830033104
0622276M;23820033003;N;ST;15;1;;1;23830033003
0622276M;23820033004;N;ST;30;38;;1;23830033004
0622276M;23820033006;N;ST;18;22;;1;23830033006
0622276M;23210022142;N;ST;12;25;;1;
0622276M;23210033411;N;ST;12;7;;1;
0622276M;23810033005;N;ST;45;26;;1;23830033005
0622276M;23810033006;N;ST;18;16;;1;23830033006
0623688X;23821021210;N;ST;1;5;MÉTIERS DES PRODUCTIONS;1;23831021210
0623688X;23211021130;N;ST;20;24;;1;
0623688X;23811021112;N;ST;20;21;;1;23831021112
0622089J;23820023003;N;ST;15;21;;1;23830023003
0622089J;23820024203;N;ST;15;16;;1;23830024203
0622089J;23820030004;N;ST;35;30;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0622089J;23820031212;N;ST;18;5;RELATION CLIENT;1;23830031212
0622089J;23820031213;N;ST;70;83;RELATION CLIENT;1;23830031213
0622089J;23820031214;N;ST;35;26;RELATION CLIENT;1;23830031214
0622089J;23820034403;N;ST;18;37;;1;23830034403
0622089J;23210022142;N;ST;36;24;;1;
0622089J;23810023003;N;ST;15;14;;1;23830023003
0622089J;23810024203;N;ST;15;17;;1;23830024203
0622089J;23810030003;N;ST;35;16;;1;23830030003
0622089J;23810031211;N;ST;105;96;;1;23830031211
0622089J;23810034403;N;ST;18;108;;1;23830034403
0620043K;23820020002;N;ST;15;11;REALISATION D'ENSEMBLE MECANIQUES ET INDUSTRIELS;1;23830020002
0620043K;23820023405;N;ST;30;28;AGENCEMENT, MENUISERIE ET AMEUBLEMENT;1;23830023405
0620043K;23820025106;N;ST;15;6;;1;23830025106
0620043K;23820025214;N;ST;16;21;MAINTENANCE DES MATERIELS ET DES VEHICULES;1;23830025214
0620043K;23820025215;N;ST;15;12;MAINTENANCE DES MATERIELS ET DES VEHICULES;1;23830025215
0620043K;23820025406;N;ST;15;17;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830025406
0620043K;23820025510;N;ST;30;22;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
0620043K;23210023447;N;ST;15;27;;1;
0620043K;23210023449;N;ST;15;12;;1;
0620043K;23210025439;N;ST;15;5;;1;
0620043K;23810020002;N;ST;15;9;;1;23830020002
0620043K;23810020006;N;ST;15;14;;1;23830020006
0620043K;23810020008;N;ST;30;15;;1;23830020008
0620043K;23810020103;N;ST;15;7;;1;23830020103
0620043K;23810023409;N;ST;30;39;;1;23830023409
0620043K;23810025222;N;ST;45;88;;1;23830025222
0623902E;23820022106;N;ST;30;49;HOTELLERIE RESTAURATION;1;23830022106
0623902E;23820033004;N;ST;30;49;;1;23830033004
0623902E;23820033403;N;ST;15;15;HOTELLERIE RESTAURATION;1;23830033403
0623902E;23210022139;N;ST;12;33;;1;
0623902E;23210033412;N;ST;12;2;;1;
0623902E;23810033005;N;ST;30;64;;1;23830033005
0623902E;23810033404;N;ST;45;57;;1;23830033404
0622275L;23820024203;N;ST;15;16;;1;23830024203
0622275L;23820031209;N;ST;15;11;ALIMENTATION;1;23830031209
0622275L;23820031212;N;ST;18;10;RELATION CLIENT;1;23830031212
0622275L;23820031213;N;ST;35;58;RELATION CLIENT;1;23830031213
0622275L;23820031214;N;ST;18;13;RELATION CLIENT;1;23830031214
0622275L;23820033003;N;ST;30;17;;1;23830033003
0622275L;23820033004;N;ST;30;46;;1;23830033004
0622275L;23210022142;N;ST;24;31;;1;
0622275L;23210031224;N;ST;45;49;;1;
0622275L;23210033411;N;ST;30;24;;1;
0622275L;23810022107;N;ST;15;4;;1;23830022107
0622275L;23810024203;N;ST;15;12;;1;23830024203
0622275L;23810031211;N;ST;70;57;;1;23830031211
0622275L;23810033005;N;ST;60;72;;1;23830033005
0620052V;23820025509;N;ST;15;14;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025509
0620052V;23820025513;N;ST;15;10;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025513
0620052V;23820025515;N;ST;30;37;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025515
0620052V;23810020008;N;ST;60;62;;1;23830020008
0622801H;23820023102;N;ST;60;96;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023102
0622801H;23820023103;N;ST;15;11;ETUDE ET MODELISATION NUMERIQUE DU BATIMENT;1;23830023103
0622801H;23820025220;N;ST;30;34;MAINTENANCE DES MATERIELS ET DES VEHICULES;1;23830025220
0622801H;23820031107;N;ST;30;28;;1;23830031107
0622801H;23210023118;N;ST;60;99;;1;
0622801H;23210023119;N;ST;15;7;;1;
0622801H;23210023120;N;ST;15;12;;1;
0622801H;23210023222;N;ST;15;7;;1;
0622801H;23810020006;N;ST;30;40;;1;23830020006
0622801H;23810023007;N;ST;15;10;;1;23830023007
0622801H;23810025222;N;ST;30;21;;1;23830025222
0622801H;23810031107;N;ST;45;113;;1;23830031107
0620192X;23820025007;N;ST;15;9;PILOTAGE ET MAINTENANCE D'INSTALLATIONS AUTOMATISEES;1;23830025007
0620192X;23820025513;N;ST;15;14;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025513
0620192X;23820025514;N;ST;30;26;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025514
0620192X;23820033003;N;ST;15;5;;1;23830033003
0620192X;23820033004;N;ST;15;25;;1;23830033004
0620192X;23210022142;N;ST;48;32;;1;
0620192X;23210033411;N;ST;30;31;;1;
0620192X;23210033412;N;ST;24;15;;1;
0620192X;23210034307;N;ST;15;11;;1;
0620192X;23810020008;N;ST;30;15;;1;23830020008
0620192X;23810020104;N;ST;15;10;;1;23830020104
0620192X;23810033005;N;ST;30;43;;1;23830033005
0620056Z;23820030004;N;ST;18;24;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0620056Z;23820031212;N;ST;18;9;RELATION CLIENT;1;23830031212
0620056Z;23820031213;N;ST;88;91;RELATION CLIENT;1;23830031213
0620056Z;23810030003;N;ST;18;8;;1;23830030003
0620056Z;23810031211;N;ST;88;104;;1;23830031211
0620059C;23820030004;N;ST;19;19;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0620059C;23820031212;N;ST;18;11;RELATION CLIENT;1;23830031212
0620059C;23820031213;N;ST;70;66;RELATION CLIENT;1;23830031213
0620059C;23820033003;N;ST;30;25;;1;23830033003
0620059C;23820033004;N;ST;30;39;;1;23830033004
0620059C;23210031224;N;ST;45;19;;1;
0620059C;23210033411;N;ST;15;12;;1;
0620059C;23810030003;N;ST;19;13;;1;23830030003
0620059C;23810031211;N;ST;72;71;;1;23830031211
0620059C;23810033005;N;ST;60;76;;1;23830033005
0622099V;23210023224;N;ST;8;8;;1;
0622099V;23210023327;N;ST;8;4;;1;
0622099V;23210034307;N;ST;8;9;;1;
0622099V;23211021130;N;ST;8;3;;1;
0622099V;23211021405;N;ST;8;16;;1;
0620189U;23820025106;N;ST;15;15;;1;23830025106
0620189U;23820025214;N;ST;30;37;MAINTENANCE DES MATERIELS ET DES VEHICULES;1;23830025214
0620189U;23820025510;N;ST;30;32;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
0620189U;23820025514;N;ST;15;20;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025514
0620189U;23820030004;N;ST;35;26;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0620189U;23820031106;N;ST;35;45;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830031106
0620189U;23820031212;N;ST;18;11;RELATION CLIENT;1;23830031212
0620189U;23820031213;N;ST;35;33;RELATION CLIENT;1;23830031213
0620189U;23820031214;N;ST;18;29;RELATION CLIENT;1;23830031214
0620189U;23820033004;N;ST;60;70;;1;23830033004
0620189U;23210025434;N;ST;30;25;;1;
0620189U;23210025524;N;ST;15;11;;1;
0620189U;23810020008;N;ST;45;49;;1;23830020008
0620189U;23810020103;N;ST;15;13;;1;23830020103
0620189U;23810025222;N;ST;30;57;;1;23830025222
0620189U;23810030003;N;ST;70;48;;1;23830030003
0620189U;23810031211;N;ST;70;88;;1;23830031211
0620189U;23810033005;N;ST;60;77;;1;23830033005
0620188T;23820022105;N;ST;30;31;ALIMENTATION;1;23830022105
0620188T;23820022106;N;ST;30;28;HOTELLERIE RESTAURATION;1;23830022106
0620188T;23820024203;N;ST;15;12;;1;23830024203
0620188T;23820025007;N;ST;17;14;PILOTAGE ET MAINTENANCE D'INSTALLATIONS AUTOMATISEES;1;23830025007
0620188T;23820031213;N;ST;70;52;RELATION CLIENT;1;23830031213
0620188T;23820033403;N;ST;30;18;HOTELLERIE RESTAURATION;1;23830033403
0620188T;23820034304;N;ST;15;11;;1;23830034304
0620188T;23210022142;N;ST;24;20;;1;
0620188T;23210031224;N;ST;15;29;;1;
0620188T;23210033411;N;ST;15;17;;1;
0620188T;23210033412;N;ST;12;8;;1;
0620188T;23810020104;N;ST;15;16;;1;23830020104
0620188T;23810022107;N;ST;30;75;;1;23830022107
0620188T;23810024203;N;ST;15;20;;1;23830024203
0620188T;23810031211;N;ST;70;36;;1;23830031211
0620188T;23810033404;N;ST;60;48;;1;23830033404
0620188T;23810034304;N;ST;15;5;;1;23830034304
0623463C;23820022703;N;ST;15;12;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830022703
0623463C;23820023203;N;ST;15;13;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023203
0623463C;23820023304;N;ST;15;13;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023304
0623463C;23820023405;N;ST;15;11;AGENCEMENT, MENUISERIE ET AMEUBLEMENT;1;23830023405
0623463C;23820023408;N;ST;15;5;AGENCEMENT, MENUISERIE ET AMEUBLEMENT;1;23830023408
0623463C;23820025406;N;ST;15;5;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830025406
0623463C;23210022715;N;ST;15;5;;1;
0623463C;23210023224;N;ST;15;18;;1;
0623463C;23210025439;N;ST;15;7;;1;
0623463C;23810020006;N;ST;45;37;;1;23830020006
0623463C;23810020008;N;ST;15;7;;1;23830020008
0623463C;23810023409;N;ST;30;20;;1;23830023409
0624141P;23820022004;N;ST;30;23;PILOTAGE ET MAINTENANCE D'INSTALLATIONS AUTOMATISEES;1;23830022004
0624141P;23810020104;N;ST;15;13;;1;23830020104
0622211S;23820022106;N;ST;0;0;HOTELLERIE RESTAURATION;1;23830022106
0622211S;23820031213;N;ST;0;1;RELATION CLIENT;1;23830031213
0622211S;23820033403;N;ST;0;0;HOTELLERIE RESTAURATION;1;23830033403
0622211S;23820033603;N;ST;0;4;BEAUTE ET BIEN ETRE;1;23830033603
0622211S;23210033615;N;ST;0;41;;1;
0622211S;23810031211;N;ST;0;0;;1;23830031211
0622211S;23810033404;N;ST;0;7;;1;23830033404
0622211S;23810033605;N;ST;0;53;;1;23830033605
0623325C;23821021004;N;ST;8;4;MÉTIERS DES PRODUCTIONS;1;23831021004
0623325C;23811021112;N;ST;50;69;;1;23831021112
0623325C;23811021407;N;ST;15;11;;1;23831021407
0620187S;23820023304;N;ST;16;16;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023304
0620187S;23820023405;N;ST;16;15;AGENCEMENT, MENUISERIE ET AMEUBLEMENT;1;23830023405
0620187S;23820025510;N;ST;16;12;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
0620187S;23210023224;N;ST;16;16;;1;
0620187S;23210023327;N;ST;16;20;;1;
0620187S;23210023449;N;ST;16;10;;1;
0620187S;23810020006;N;ST;15;19;;1;23830020006
0620187S;23810020008;N;ST;16;2;;1;23830020008
0620187S;23810023409;N;ST;15;9;;1;23830023409
0622192W;23820030004;N;ST;0;0;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0622192W;23820031213;N;ST;0;0;RELATION CLIENT;1;23830031213
0622192W;23820033003;N;ST;0;0;;1;23830033003
0622192W;23820033004;N;ST;0;0;;1;23830033004
0622192W;23810031211;N;ST;0;9;;1;23830031211
0622192W;23810033005;N;ST;0;13;;1;23830033005
0622195Z;23820033003;N;ST;0;0;;1;23830033003
0622195Z;23820033004;N;ST;0;0;;1;23830033004
0622195Z;23820034403;N;ST;0;0;;1;23830034403
0622195Z;23810034403;N;ST;0;35;;1;23830034403
0622150A;23820024203;N;ST;0;0;;1;23830024203
0622150A;23820025510;N;ST;0;0;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
0622150A;23820031106;N;ST;0;2;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830031106
0622150A;23820033004;N;ST;0;1;;1;23830033004
0622150A;23820033101;N;ST;0;0;;1;23830033101
0622150A;23210033411;N;ST;0;1;;1;
0622150A;23810024203;N;ST;0;3;;1;23830024203
0622150A;23810025510;N;ST;0;8;;1;23830025510
0622150A;23810030003;N;ST;0;5;;1;23830030003
0622150A;23810033005;N;ST;0;15;;1;23830033005
0622150A;23810033101;N;ST;0;4;;1;23830033101
0623328F;23820022106;N;ST;45;49;HOTELLERIE RESTAURATION;1;23830022106
0623328F;23820025214;N;ST;45;59;MAINTENANCE DES MATERIELS ET DES VEHICULES;1;23830025214
0623328F;23820025410;N;ST;15;12;;1;23830025410
0623328F;23820025411;N;ST;30;21;REALISATION D'ENSEMBLE MECANIQUES ET INDUSTRIELS;1;23830025411
0623328F;23820030004;N;ST;35;38;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0623328F;23820031212;N;ST;18;13;RELATION CLIENT;1;23830031212
0623328F;23820031213;N;ST;88;118;RELATION CLIENT;1;23830031213
0623328F;23820033403;N;ST;30;22;HOTELLERIE RESTAURATION;1;23830033403
0623328F;23210022139;N;ST;25;41;;1;
0623328F;23210025218;N;ST;30;76;;1;
0623328F;23210025438;N;ST;17;15;;1;
0623328F;23210031224;N;ST;30;35;;1;
0623328F;23210033412;N;ST;15;11;;1;
0623328F;23810020103;N;ST;30;22;;1;23830020103
0623328F;23810025222;N;ST;45;100;;1;23830025222
0623328F;23810025410;N;ST;15;10;;1;23830025410
0623328F;23810030003;N;ST;35;37;;1;23830030003
0623328F;23810031211;N;ST;105;119;;1;23830031211
0623328F;23810033404;N;ST;90;70;;1;23830033404
0620095S;23820023004;N;ST;15;12;ETUDE ET MODELISATION NUMERIQUE DU BATIMENT;1;23830023004
0620095S;23820023103;N;ST;15;2;ETUDE ET MODELISATION NUMERIQUE DU BATIMENT;1;23830023103
0620095S;23820025007;N;ST;30;19;PILOTAGE ET MAINTENANCE D'INSTALLATIONS AUTOMATISEES;1;23830025007
0620095S;23820025510;N;ST;45;45;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
0620095S;23210025524;N;ST;15;6;;1;
0620095S;23810020008;N;ST;45;42;;1;23830020008
0620095S;23810020104;N;ST;30;9;;1;23830020104
0620095S;23810023007;N;ST;15;13;;1;23830023007
0623833E;23821033002;N;ST;5;0;;1;23831033002
0623833E;23211033003;N;ST;25;13;;1;
0623833E;23811033001;N;ST;30;29;;1;23831033001
0623864N;23820025408;N;ST;45;50;;1;23830025408
0623864N;23820025515;N;ST;30;41;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025515
0623864N;23820030004;N;ST;18;14;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0623864N;23820031212;N;ST;18;6;RELATION CLIENT;1;23830031212
0623864N;23820031213;N;ST;53;67;RELATION CLIENT;1;23830031213
0623864N;23820033101;N;ST;30;30;;1;23830033101
0623864N;23210025434;N;ST;30;25;;1;
0623864N;23810020008;N;ST;30;54;;1;23830020008
0623864N;23810025408;N;ST;45;37;;1;23830025408
0623864N;23810030003;N;ST;18;22;;1;23830030003
0623864N;23810031211;N;ST;70;54;;1;23830031211
0623864N;23810033101;N;ST;30;21;;1;23830033101
0620110H;23820023303;N;ST;15;16;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023303
0620110H;23820023404;N;ST;15;17;;1;23830023404
0620110H;23820023407;N;ST;15;17;AGENCEMENT, MENUISERIE ET AMEUBLEMENT;1;23830023407
0620110H;23820025007;N;ST;15;15;PILOTAGE ET MAINTENANCE D'INSTALLATIONS AUTOMATISEES;1;23830025007
0620110H;23820033004;N;ST;45;54;;1;23830033004
0620110H;23820033006;N;ST;35;39;;1;23830033006
0620110H;23820034304;N;ST;15;20;;1;23830034304
0620110H;23210023446;N;ST;15;5;;1;
0620110H;23210023449;N;ST;15;9;;1;
0620110H;23210033411;N;ST;15;21;;1;
0620110H;23210034307;N;ST;15;7;;1;
0620110H;23810020006;N;ST;30;9;;1;23830020006
0620110H;23810020104;N;ST;15;10;;1;23830020104
0620110H;23810023404;N;ST;15;9;;1;23830023404
0620110H;23810023409;N;ST;15;22;;1;23830023409
0620110H;23810033005;N;ST;45;80;;1;23830033005
0620110H;23810033006;N;ST;35;58;;1;23830033006
0620110H;23810034304;N;ST;15;5;;1;23830034304
0622114L;23820031213;N;ST;0;0;RELATION CLIENT;1;23830031213
0622114L;23820032303;N;ST;0;1;;1;23830032303
0622114L;23810031211;N;ST;0;1;;1;23830031211
0622114L;23810032303;N;ST;0;12;;1;23830032303
0623903F;23210021308;N;ST;24;8;;1;
0623903F;23810020007;N;ST;36;19;;1;23830020007
0622807P;23820022106;N;ST;30;24;HOTELLERIE RESTAURATION;1;23830022106
0622807P;23820033403;N;ST;21;23;HOTELLERIE RESTAURATION;1;23830033403
0622807P;23810033404;N;ST;45;48;;1;23830033404
0622302R;23210023326;N;ST;8;7;;1;
0622302R;23210023327;N;ST;8;5;;1;
0622302R;23210034307;N;ST;8;7;;1;
0622302R;23211021130;N;ST;8;7;;1;
0623377J;23820022703;N;ST;15;11;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830022703
0623377J;23820022704;N;ST;15;11;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830022704
0623377J;23820023004;N;ST;15;9;ETUDE ET MODELISATION NUMERIQUE DU BATIMENT;1;23830023004
0623377J;23820023203;N;ST;30;22;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023203
0623377J;23820023304;N;ST;15;22;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023304
0623377J;23820025509;N;ST;15;6;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025509
0623377J;23210023224;N;ST;30;23;;1;
0623377J;23210023324;N;ST;15;13;;1;
0623377J;23210023327;N;ST;15;30;;1;
0623377J;23810020006;N;ST;45;42;;1;23830020006
0623377J;23810020008;N;ST;30;15;;1;23830020008
0623377J;23810023007;N;ST;15;5;;1;23830023007
0620190V;23820025411;N;ST;30;28;REALISATION D'ENSEMBLE MECANIQUES ET INDUSTRIELS;1;23830025411
0620190V;23820025510;N;ST;30;43;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
0620190V;23820025513;N;ST;30;19;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025513
