Rentrée scolaire,Académie 2020,Académie 2020 Lib L,UAI,Patronyme,Adresse condensée,Code postal,Commune d'implantation,Commune d'implantation Lib L,Commune et arrondissement,Commune et arrondissement Lib L,Secteur d'enseignement Lib L,Mef Bcp 11,Mef Bcp 11 Lib L,Mef Bcp 6,Mef Bcp 6 Lib L,Nombre d'élèves : Total,Nombre d'élèves : Filles,Nombre d'élèves : Garçons
2024.0,18.0,ORLEANS-TOURS,0371100V,JOSEPH CUGNOT,JOSEPH CUGNOT LES HUCHEROLLES,37500.0,37072,CHINON,37072,CHINON,SECTEUR PUBLIC,23110025433,1CAP1  PEINTURE EN CARROSSERIE,231100,CAP EN 1 AN,5.0,2.0,3.0
2024.0,18.0,ORLEANS-TOURS,0371100V,JOSEPH CUGNOT,JOSEPH CUGNOT LES HUCHEROLLES,37500.0,37072,CHINON,37072,CHINON,SECTEUR PUBLIC,23810034403,2DE PRO3 METIERS DE LA SECURITE,238100,BAC PRO EN 3 ANS : 2NDE PRO,24.0,10.0,14.0
2024.0,18.0,ORLEANS-TOURS,0371100V,JOSEPH CUGNOT,JOSEPH CUGNOT LES HUCHEROLLES,37500.0,37072,CHINON,37072,CHINON,SECTEUR PUBLIC,23820025012,1ERPRO MAINTENANCE SYST.PRODUC.CONNECTES,238200,BAC PRO EN 3 ANS : 1ERE PRO,11.0,0.0,11.0
2024.0,18.0,ORLEANS-TOURS,0371100V,JOSEPH CUGNOT,JOSEPH CUGNOT LES HUCHEROLLES,37500.0,37072,CHINON,37072,CHINON,SECTEUR PUBLIC,23820034403,1RE PRO3 METIERS DE LA SECURITE,238200,BAC PRO EN 3 ANS : 1ERE PRO,16.0,3.0,13.0
2024.0,18.0,ORLEANS-TOURS,0371100V,JOSEPH CUGNOT,JOSEPH CUGNOT LES HUCHEROLLES,37500.0,37072,CHINON,37072,CHINON,SECTEUR PUBLIC,23830025510,TLE PRO3 METIERS ELECT. ENVIRON. CONNECTES,238300,BAC PRO EN 3 ANS : TERMINALE PRO,9.0,0.0,9.0
2024.0,18.0,ORLEANS-TOURS,0371100V,JOSEPH CUGNOT,JOSEPH CUGNOT LES HUCHEROLLES,37500.0,37072,CHINON,37072,CHINON,SECTEUR PUBLIC,23830034403,TLE PRO3 METIERS DE LA SECURITE,238300,BAC PRO EN 3 ANS : TERMINALE PRO,16.0,6.0,10.0
2024.0,18.0,ORLEANS-TOURS,0371123V,JEAN CHAPTAL,J CHAPTAL R DU CLOS DES GARDES,37400.0,37003,AMBOISE,37003,AMBOISE,SECTEUR PUBLIC,23210022146,1CAP2  CUISINE,232100,CAP EN 2 ANS : 1ERE ANNEE,9.0,4.0,5.0
2024.0,18.0,ORLEANS-TOURS,0371123V,JEAN CHAPTAL,J CHAPTAL R DU CLOS DES GARDES,37400.0,37003,AMBOISE,37003,AMBOISE,SECTEUR PUBLIC,23210033413,1CAP2  COMMER.SERV.HOTEL-CAFE-RESTAURANT,232100,CAP EN 2 ANS : 1ERE ANNEE,15.0,6.0,9.0
2024.0,18.0,ORLEANS-TOURS,0371123V,JEAN CHAPTAL,J CHAPTAL R DU CLOS DES GARDES,37400.0,37003,AMBOISE,37003,AMBOISE,SECTEUR PUBLIC,23810020103,2NDPRO MET.REAL.ENS.MEC.IND.2NDE COMMUNE,238100,BAC PRO EN 3 ANS : 2NDE PRO,11.0,0.0,11.0
2024.0,18.0,ORLEANS-TOURS,0371123V,JEAN CHAPTAL,J CHAPTAL R DU CLOS DES GARDES,37400.0,37003,AMBOISE,37003,AMBOISE,SECTEUR PUBLIC,23810031211,2DE PRO3 MET. RELATION CLIENT 2NDE COMMUNE,238100,BAC PRO EN 3 ANS : 2NDE PRO,36.0,25.0,11.0
2024.0,18.0,ORLEANS-TOURS,0371123V,JEAN CHAPTAL,J CHAPTAL R DU CLOS DES GARDES,37400.0,37003,AMBOISE,37003,AMBOISE,SECTEUR PUBLIC,23810033007,2NDPRO ACCOMP. SOINS-SERVICES PERSONNE,238100,BAC PRO EN 3 ANS : 2NDE PRO,32.0,30.0,2.0
2024.0,18.0,ORLEANS-TOURS,0371123V,JEAN CHAPTAL,J CHAPTAL R DU CLOS DES GARDES,37400.0,37003,AMBOISE,37003,AMBOISE,SECTEUR PUBLIC,23820022106,1RE PRO3 CUISINE,238200,BAC PRO EN 3 ANS : 1ERE PRO,12.0,3.0,9.0
2024.0,18.0,ORLEANS-TOURS,0371123V,JEAN CHAPTAL,J CHAPTAL R DU CLOS DES GARDES,37400.0,37003,AMBOISE,37003,AMBOISE,SECTEUR PUBLIC,23820031212,1ERPRO METIERS DE L'ACCUEIL,238200,BAC PRO EN 3 ANS : 1ERE PRO,18.0,9.0,9.0
2024.0,18.0,ORLEANS-TOURS,0371123V,JEAN CHAPTAL,J CHAPTAL R DU CLOS DES GARDES,37400.0,37003,AMBOISE,37003,AMBOISE,SECTEUR PUBLIC,23820031213,1ERPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.,238200,BAC PRO EN 3 ANS : 1ERE PRO,18.0,13.0,5.0
2024.0,18.0,ORLEANS-TOURS,0371211R,BEAUREGARD,BEAUREGARD 15 R ANDRE BAUCHANT,37110.0,37063,CHATEAU-RENAULT,37063,CHATEAU-RENAULT,SECTEUR PUBLIC,23220031224,2CAP2  EQUIPIER POLYVALENT DU COMMERCE,232200,CAP EN 2 ANS : 2EME ANNEE,13.0,6.0,7.0
2024.0,18.0,ORLEANS-TOURS,0371211R,BEAUREGARD,BEAUREGARD 15 R ANDRE BAUCHANT,37110.0,37063,CHATEAU-RENAULT,37063,CHATEAU-RENAULT,SECTEUR PUBLIC,23810020008,2NDPRO MET.TRANSIT.NUMER.ENERG.2NDE COMM,238100,BAC PRO EN 3 ANS : 2NDE PRO,24.0,4.0,20.0
2024.0,18.0,ORLEANS-TOURS,0371211R,BEAUREGARD,BEAUREGARD 15 R ANDRE BAUCHANT,37110.0,37063,CHATEAU-RENAULT,37063,CHATEAU-RENAULT,SECTEUR PUBLIC,23810020104,2NDPRO MET.PIL.MAINT.INST.AUTO.2NDE COMM,238100,BAC PRO EN 3 ANS : 2NDE PRO,11.0,1.0,10.0
2024.0,18.0,ORLEANS-TOURS,0371211R,BEAUREGARD,BEAUREGARD 15 R ANDRE BAUCHANT,37110.0,37063,CHATEAU-RENAULT,37063,CHATEAU-RENAULT,SECTEUR PUBLIC,23820031213,1ERPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.,238200,BAC PRO EN 3 ANS : 1ERE PRO,13.0,2.0,11.0
2024.0,18.0,ORLEANS-TOURS,0371328T,SAINTE-URSULE,ST MARTIN R NERICAULT DESTOUCH,37009.0,37261,TOURS,37261,TOURS,SECTEUR PRIVE,23810033007,2NDPRO ACCOMP. SOINS-SERVICES PERSONNE,238100,BAC PRO EN 3 ANS : 2NDE PRO,45.0,41.0,4.0
2024.0,18.0,ORLEANS-TOURS,0371328T,SAINTE-URSULE,ST MARTIN R NERICAULT DESTOUCH,37009.0,37261,TOURS,37261,TOURS,SECTEUR PRIVE,23830033007,TLEPRO ACCOMP. SOINS-SERVICES PERSONNE,238300,BAC PRO EN 3 ANS : TERMINALE PRO,36.0,33.0,3.0
2024.0,18.0,ORLEANS-TOURS,0371417P,JEAN MONNET,JEAN MONNET R DE LA GITONNIERE,37306.0,37122,JOUE-LES-TOURS,37122,JOUE-LES-TOURS,SECTEUR PUBLIC,32211031313,1BTS2  BANQUE,322110,BTS EN 2 ANS : 1ERE ANNEE,24.0,12.0,12.0
2024.0,18.0,ORLEANS-TOURS,0371532P,ESTHETIQUE DE TOURAINE,ESTHETIQUE RUE LAPONNERAYE,37000.0,37261,TOURS,37261,TOURS,SECTEUR PRIVE,23810033605,2NDPRO MET.BEAUTE&BIEN-ETRE 2NDE COMMUNE,238100,BAC PRO EN 3 ANS : 2NDE PRO,32.0,32.0,0.0
2024.0,18.0,ORLEANS-TOURS,0371532P,ESTHETIQUE DE TOURAINE,ESTHETIQUE RUE LAPONNERAYE,37000.0,37261,TOURS,37261,TOURS,SECTEUR PRIVE,23820033606,1ERPRO ESTHETIQUE COSMETIQUE PARFUMERIE,238200,BAC PRO EN 3 ANS : 1ERE PRO,31.0,30.0,1.0
2024.0,18.0,ORLEANS-TOURS,0371532P,ESTHETIQUE DE TOURAINE,ESTHETIQUE RUE LAPONNERAYE,37000.0,37261,TOURS,37261,TOURS,SECTEUR PRIVE,32211033608,1BTS2  MET.EST.COS.PAR.1E ANN. COMM.,322110,BTS EN 2 ANS : 1ERE ANNEE,26.0,26.0,0.0
2024.0,18.0,ORLEANS-TOURS,0371532P,ESTHETIQUE DE TOURAINE,ESTHETIQUE RUE LAPONNERAYE,37000.0,37261,TOURS,37261,TOURS,SECTEUR PRIVE,32221033609,2BTS2  MET. ESTH.COSM.PARF. OPT.MANAGEM.,322210,BTS EN 2 ANS : 2EME ANNEE,10.0,10.0,0.0
2024.0,18.0,ORLEANS-TOURS,0371532P,ESTHETIQUE DE TOURAINE,ESTHETIQUE RUE LAPONNERAYE,37000.0,37261,TOURS,37261,TOURS,SECTEUR PRIVE,32221033610,2BTS2  MET. ESTH.COSM.PARF. OPT.FOR.MAR.,322210,BTS EN 2 ANS : 2EME ANNEE,10.0,10.0,0.0
2024.0,8.0,GRENOBLE,0380008C,L'OISELET,L'OISELET RUE VAUCANSON,38301.0,38053,BOURGOIN-JALLIEU,38053,BOURGOIN-JALLIEU,SECTEUR PUBLIC,32211025014,1BTS2  MAINTEN.SYST. OPT.A SYST.PRODUCT,322110,BTS EN 2 ANS : 1ERE ANNEE,19.0,1.0,18.0
2024.0,8.0,GRENOBLE,0380008C,L'OISELET,L'OISELET RUE VAUCANSON,38301.0,38053,BOURGOIN-JALLIEU,38053,BOURGOIN-JALLIEU,SECTEUR PUBLIC,32211031408,1BTS2  COMPTABILITE ET GESTION,322110,BTS EN 2 ANS : 1ERE ANNEE,29.0,14.0,15.0
2024.0,8.0,GRENOBLE,0380008C,L'OISELET,L'OISELET RUE VAUCANSON,38301.0,38053,BOURGOIN-JALLIEU,38053,BOURGOIN-JALLIEU,SECTEUR PUBLIC,32221031212,2BTS2  NEGO. ET DIGITAL. RELATION CLIENT,322210,BTS EN 2 ANS : 2EME ANNEE,29.0,13.0,16.0
2024.0,8.0,GRENOBLE,0380010E,GAMBETTA,GAMBETTA AVENUE GAMBETTA,38303.0,38053,BOURGOIN-JALLIEU,38053,BOURGOIN-JALLIEU,SECTEUR PUBLIC,23210031224,1CAP2  EQUIPIER POLYVALENT DU COMMERCE,232100,CAP EN 2 ANS : 1ERE ANNEE,12.0,6.0,6.0
2024.0,8.0,GRENOBLE,0380010E,GAMBETTA,GAMBETTA AVENUE GAMBETTA,38303.0,38053,BOURGOIN-JALLIEU,38053,BOURGOIN-JALLIEU,SECTEUR PUBLIC,23220022142,"2CAP2  PROD.SERV.REST. (RAPID,COLL,CAFE)",232200,CAP EN 2 ANS : 2EME ANNEE,23.0,9.0,14.0
2024.0,8.0,GRENOBLE,0380010E,GAMBETTA,GAMBETTA AVENUE GAMBETTA,38303.0,38053,BOURGOIN-JALLIEU,38053,BOURGOIN-JALLIEU,SECTEUR PUBLIC,23830033007,TLEPRO ACCOMP. SOINS-SERVICES PERSONNE,238300,BAC PRO EN 3 ANS : TERMINALE PRO,25.0,24.0,1.0
2024.0,8.0,GRENOBLE,0380014J,HECTOR BERLIOZ,H BERLIOZ PL DE L' EUROPE,38260.0,38130,LA COTE-SAINT-ANDRE,38130,LA COTE-SAINT-ANDRE,SECTEUR PUBLIC,23210023327,1CAP2  PEINTRE APPLICATEUR REVETEMENTS,232100,CAP EN 2 ANS : 1ERE ANNEE,11.0,1.0,10.0
2024.0,8.0,GRENOBLE,0380014J,HECTOR BERLIOZ,H BERLIOZ PL DE L' EUROPE,38260.0,38130,LA COTE-SAINT-ANDRE,38130,LA COTE-SAINT-ANDRE,SECTEUR PUBLIC,23210023447,1CAP2  MENUISIER FABRICANT,232100,CAP EN 2 ANS : 1ERE ANNEE,12.0,0.0,12.0
2024.0,8.0,GRENOBLE,0380014J,HECTOR BERLIOZ,H BERLIOZ PL DE L' EUROPE,38260.0,38130,LA COTE-SAINT-ANDRE,38130,LA COTE-SAINT-ANDRE,SECTEUR PUBLIC,23220031224,2CAP2  EQUIPIER POLYVALENT DU COMMERCE,232200,CAP EN 2 ANS : 2EME ANNEE,12.0,8.0,4.0
2024.0,8.0,GRENOBLE,0380014J,HECTOR BERLIOZ,H BERLIOZ PL DE L' EUROPE,38260.0,38130,LA COTE-SAINT-ANDRE,38130,LA COTE-SAINT-ANDRE,SECTEUR PUBLIC,23810030003,"2DE PRO3 MET.GEST.ADM.,TRA.&LOG.2NDE COMM.",238100,BAC PRO EN 3 ANS : 2NDE PRO,15.0,11.0,4.0
2024.0,8.0,GRENOBLE,0380014J,HECTOR BERLIOZ,H BERLIOZ PL DE L' EUROPE,38260.0,38130,LA COTE-SAINT-ANDRE,38130,LA COTE-SAINT-ANDRE,SECTEUR PUBLIC,23830031213,TLEPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.,238300,BAC PRO EN 3 ANS : TERMINALE PRO,14.0,7.0,7.0
2024.0,8.0,GRENOBLE,0380018N,ISER - BORDIER,ISER BORDIER RUE P. MERIMEE,38100.0,38185,GRENOBLE,38185,GRENOBLE,SECTEUR PRIVE,32221031213,2BTS2  MANAGEMENT COMMERC. OPERATIONNEL,322210,BTS EN 2 ANS : 2EME ANNEE,17.0,8.0,9.0
2024.0,8.0,GRENOBLE,0380018N,ISER - BORDIER,ISER BORDIER RUE P. MERIMEE,38100.0,38185,GRENOBLE,38185,GRENOBLE,SECTEUR PRIVE,32221031215,2BTS2  COMMERCE INTERNATIONAL,322210,BTS EN 2 ANS : 2EME ANNEE,20.0,8.0,12.0
2024.0,8.0,GRENOBLE,0380018N,ISER - BORDIER,ISER BORDIER RUE P. MERIMEE,38100.0,38185,GRENOBLE,38185,GRENOBLE,SECTEUR PRIVE,32221033206,2BTS2  ECONOMIE SOCIALE FAMILIALE,322210,BTS EN 2 ANS : 2EME ANNEE,18.0,16.0,2.0
2024.0,8.0,GRENOBLE,0380023U,JACQUES PREVERT,J.PREVERT RUE LA REPUBLIQUE,38600.0,38169,FONTAINE,38169,FONTAINE,SECTEUR PUBLIC,23220033615,2CAP2  ESTHETIQUE COSMETIQUE PARFUMERIE,232200,CAP EN 2 ANS : 2EME ANNEE,12.0,12.0,0.0
2024.0,8.0,GRENOBLE,0380023U,JACQUES PREVERT,J.PREVERT RUE LA REPUBLIQUE,38600.0,38169,FONTAINE,38169,FONTAINE,SECTEUR PUBLIC,23810033605,2NDPRO MET.BEAUTE&BIEN-ETRE 2NDE COMMUNE,238100,BAC PRO EN 3 ANS : 2NDE PRO,40.0,38.0,2.0
2024.0,8.0,GRENOBLE,0380032D,EMMANUEL  MOUNIER,E.MOUNIER AV MARCEL.BERTHELOT,38029.0,38185,GRENOBLE,38185,GRENOBLE,SECTEUR PUBLIC,23820031214,1ERPRO MET.COM.VEN.OP.B PR.CL.VA.OF.COM.,238200,BAC PRO EN 3 ANS : 1ERE PRO,28.0,12.0,16.0
2024.0,8.0,GRENOBLE,0380033E,VAUCANSON,VAUCANSON RUE ANATOLE FRANCE,38030.0,38185,GRENOBLE,38185,GRENOBLE,SECTEUR PUBLIC,23220020101,2CAP2  CONDUCT. INSTALLATIONS PRODUCTION,232200,CAP EN 2 ANS : 2EME ANNEE,7.0,1.0,6.0
2024.0,8.0,GRENOBLE,0380033E,VAUCANSON,VAUCANSON RUE ANATOLE FRANCE,38030.0,38185,GRENOBLE,38185,GRENOBLE,SECTEUR PUBLIC,23810020008,2NDPRO MET.TRANSIT.NUMER.ENERG.2NDE COMM,238100,BAC PRO EN 3 ANS : 2NDE PRO,46.0,2.0,44.0
2024.0,8.0,GRENOBLE,0380033E,VAUCANSON,VAUCANSON RUE ANATOLE FRANCE,38030.0,38185,GRENOBLE,38185,GRENOBLE,SECTEUR PUBLIC,23810020104,2NDPRO MET.PIL.MAINT.INST.AUTO.2NDE COMM,238100,BAC PRO EN 3 ANS : 2NDE PRO,64.0,0.0,64.0
2024.0,8.0,GRENOBLE,0380033E,VAUCANSON,VAUCANSON RUE ANATOLE FRANCE,38030.0,38185,GRENOBLE,38185,GRENOBLE,SECTEUR PUBLIC,23830025012,TLEPRO MAINTENANCE SYST.PRODUC.CONNECTES,238300,BAC PRO EN 3 ANS : TERMINALE PRO,39.0,2.0,37.0
2024.0,8.0,GRENOBLE,0380033E,VAUCANSON,VAUCANSON RUE ANATOLE FRANCE,38030.0,38185,GRENOBLE,38185,GRENOBLE,SECTEUR PUBLIC,23830025514,TLE PRO3 SYST.NUM.OPT.B AUD.RES.EQUIP.DOM.,238300,BAC PRO EN 3 ANS : TERMINALE PRO,15.0,0.0,15.0
2024.0,8.0,GRENOBLE,0380033E,VAUCANSON,VAUCANSON RUE ANATOLE FRANCE,38030.0,38185,GRENOBLE,38185,GRENOBLE,SECTEUR PUBLIC,23830025515,TLE PRO3 SYST.NUM.OPT.C RES.INF.SYST.COMM.,238300,BAC PRO EN 3 ANS : TERMINALE PRO,15.0,0.0,15.0
2024.0,8.0,GRENOBLE,0380033E,VAUCANSON,VAUCANSON RUE ANATOLE FRANCE,38030.0,38185,GRENOBLE,38185,GRENOBLE,SECTEUR PUBLIC,32211025014,1BTS2  MAINTEN.SYST. OPT.A SYST.PRODUCT,322110,BTS EN 2 ANS : 1ERE ANNEE,25.0,2.0,23.0
2024.0,8.0,GRENOBLE,0380034F,LOUISE MICHEL,LOUISE MICHEL RUE L MICHEL,38037.0,38185,GRENOBLE,38185,GRENOBLE,SECTEUR PUBLIC,23210033205,1CAP2  ACCOMPAG. EDUCATIF PETITE ENFANCE,232100,CAP EN 2 ANS : 1ERE ANNEE,25.0,23.0,2.0
2024.0,8.0,GRENOBLE,0380034F,LOUISE MICHEL,LOUISE MICHEL RUE L MICHEL,38037.0,38185,GRENOBLE,38185,GRENOBLE,SECTEUR PUBLIC,23810030003,"2DE PRO3 MET.GEST.ADM.,TRA.&LOG.2NDE COMM.",238100,BAC PRO EN 3 ANS : 2NDE PRO,15.0,13.0,2.0
2024.0,8.0,GRENOBLE,0380034F,LOUISE MICHEL,LOUISE MICHEL RUE L MICHEL,38037.0,38185,GRENOBLE,38185,GRENOBLE,SECTEUR PUBLIC,23830030004,TLEPRO ASSISTANC.GEST.ORGANIS.ACTIVITES,238300,BAC PRO EN 3 ANS : TERMINALE PRO,15.0,8.0,7.0
2024.0,8.0,GRENOBLE,0380034F,LOUISE MICHEL,LOUISE MICHEL RUE L MICHEL,38037.0,38185,GRENOBLE,38185,GRENOBLE,SECTEUR PUBLIC,23830033007,TLEPRO ACCOMP. SOINS-SERVICES PERSONNE,238300,BAC PRO EN 3 ANS : TERMINALE PRO,57.0,55.0,2.0
2024.0,8.0,GRENOBLE,0380034F,LOUISE MICHEL,LOUISE MICHEL RUE L MICHEL,38037.0,38185,GRENOBLE,38185,GRENOBLE,SECTEUR PUBLIC,32211032409,1BTS2  SUPPORT A L'ACTION MANAGERIALE,322110,BTS EN 2 ANS : 1ERE ANNEE,25.0,24.0,1.0
2024.0,2.0,AIX-MARSEILLE,0130053M,JEAN PERRIN,JEAN PERRIN  74 RUE VERDILLON,13395.0,13055,MARSEILLE,13210,MARSEILLE 10E  ARRONDISSEMENT,SECTEUR PUBLIC,23810020104,2NDPRO MET.PIL.MAINT.INST.AUTO.2NDE COMM,238100,BAC PRO EN 3 ANS : 2NDE PRO,31.0,1.0,30.0
2024.0,8.0,GRENOBLE,0380034F,LOUISE MICHEL,LOUISE MICHEL RUE L MICHEL,38037.0,38185,GRENOBLE,38185,GRENOBLE,SECTEUR PUBLIC,32211033109,1BTS2  ANALYSES DE BIOLOGIE MEDICALE,322110,BTS EN 2 ANS : 1ERE ANNEE,29.0,21.0,8.0
2024.0,2.0,AIX-MARSEILLE,0130053M,JEAN PERRIN,JEAN PERRIN  74 RUE VERDILLON,13395.0,13055,MARSEILLE,13210,MARSEILLE 10E  ARRONDISSEMENT,SECTEUR PUBLIC,32211022505,1BTS2  EUROPL.COMPOS.OPT.CONCEPT.OUTILL.,322110,BTS EN 2 ANS : 1ERE ANNEE,6.0,0.0,6.0
2024.0,8.0,GRENOBLE,0380034F,LOUISE MICHEL,LOUISE MICHEL RUE L MICHEL,38037.0,38185,GRENOBLE,38185,GRENOBLE,SECTEUR PUBLIC,32211033206,1BTS2  ECONOMIE SOCIALE FAMILIALE,322110,BTS EN 2 ANS : 1ERE ANNEE,24.0,22.0,2.0
2024.0,2.0,AIX-MARSEILLE,0130053M,JEAN PERRIN,JEAN PERRIN  74 RUE VERDILLON,13395.0,13055,MARSEILLE,13210,MARSEILLE 10E  ARRONDISSEMENT,SECTEUR PUBLIC,32211031216,1BTS2  CONSEIL&COMMERC. SOLUT. TECHNIQ.,322110,BTS EN 2 ANS : 1ERE ANNEE,31.0,11.0,20.0
2024.0,8.0,GRENOBLE,0380034F,LOUISE MICHEL,LOUISE MICHEL RUE L MICHEL,38037.0,38185,GRENOBLE,38185,GRENOBLE,SECTEUR PUBLIC,32221031215,2BTS2  COMMERCE INTERNATIONAL,322210,BTS EN 2 ANS : 2EME ANNEE,41.0,23.0,18.0
2024.0,2.0,AIX-MARSEILLE,0130053M,JEAN PERRIN,JEAN PERRIN  74 RUE VERDILLON,13395.0,13055,MARSEILLE,13210,MARSEILLE 10E  ARRONDISSEMENT,SECTEUR PUBLIC,32221022318,2BTS2  CON.PROC.REA.PROD. OPT.A PROD.UNI,322210,BTS EN 2 ANS : 2EME ANNEE,7.0,0.0,7.0
2024.0,8.0,GRENOBLE,0380034F,LOUISE MICHEL,LOUISE MICHEL RUE L MICHEL,38037.0,38185,GRENOBLE,38185,GRENOBLE,SECTEUR PUBLIC,32221031310,2BTS2  BANQUE CONSEIL.CLIENT.PARTICULIER,322210,BTS EN 2 ANS : 2EME ANNEE,23.0,12.0,11.0
2024.0,2.0,AIX-MARSEILLE,0130053M,JEAN PERRIN,JEAN PERRIN  74 RUE VERDILLON,13395.0,13055,MARSEILLE,13210,MARSEILLE 10E  ARRONDISSEMENT,SECTEUR PUBLIC,32221025415,2BTS2  CONCEPT.& REAL.CHAUDRONNERIE IND.,322210,BTS EN 2 ANS : 2EME ANNEE,21.0,0.0,21.0
2024.0,8.0,GRENOBLE,0380034F,LOUISE MICHEL,LOUISE MICHEL RUE L MICHEL,38037.0,38185,GRENOBLE,38185,GRENOBLE,SECTEUR PUBLIC,32221032409,2BTS2  SUPPORT A L'ACTION MANAGERIALE,322210,BTS EN 2 ANS : 2EME ANNEE,22.0,21.0,1.0
2024.0,2.0,AIX-MARSEILLE,0130053M,JEAN PERRIN,JEAN PERRIN  74 RUE VERDILLON,13395.0,13055,MARSEILLE,13210,MARSEILLE 10E  ARRONDISSEMENT,SECTEUR PUBLIC,32221025521,2BTS2  CYB.INF.RES.ELEC. OPT.B ELEC.RES.,322210,BTS EN 2 ANS : 2EME ANNEE,27.0,0.0,27.0
2024.0,8.0,GRENOBLE,0380034F,LOUISE MICHEL,LOUISE MICHEL RUE L MICHEL,38037.0,38185,GRENOBLE,38185,GRENOBLE,SECTEUR PUBLIC,32221032613,2BTS2  SERV.INFORMATIQ.ORGAN.OPT.A.SISR,322210,BTS EN 2 ANS : 2EME ANNEE,11.0,0.0,11.0
2024.0,2.0,AIX-MARSEILLE,0130053M,JEAN PERRIN,JEAN PERRIN  74 RUE VERDILLON,13395.0,13055,MARSEILLE,13210,MARSEILLE 10E  ARRONDISSEMENT,SECTEUR PUBLIC,32710023002,1MADE3 DN MADE - OBJET,327100,1MADE3 DN DES METIERS D'ART ET DU DESIGN,29.0,18.0,11.0
2024.0,8.0,GRENOBLE,0380034F,LOUISE MICHEL,LOUISE MICHEL RUE L MICHEL,38037.0,38185,GRENOBLE,38185,GRENOBLE,SECTEUR PUBLIC,32221033109,2BTS2  ANALYSES DE BIOLOGIE MEDICALE,322210,BTS EN 2 ANS : 2EME ANNEE,23.0,19.0,4.0
2024.0,2.0,AIX-MARSEILLE,0130053M,JEAN PERRIN,JEAN PERRIN  74 RUE VERDILLON,13395.0,13055,MARSEILLE,13210,MARSEILLE 10E  ARRONDISSEMENT,SECTEUR PUBLIC,32730023002,3MADE3 DN MADE - OBJET,327300,3MADE3 DN DES METIERS D'ART ET DU DESIGN,18.0,11.0,7.0
2024.0,8.0,GRENOBLE,0380035G,LESDIGUIERES,LESDIGUIERES AV BEAUMARCHAIS,38100.0,38185,GRENOBLE,38185,GRENOBLE,SECTEUR PUBLIC,23J00022105,CS-3   CUISINIER DESSERTS RESTAURANT,23J000,CERTIFICAT DE SPECIALISATION DE NIVEAU 3,6.0,1.0,5.0
2024.0,2.0,AIX-MARSEILLE,0130054N,POINSO-CHAPUIS,POINSO-CHAPUIS 49 TRA PARANGON,13272.0,13055,MARSEILLE,13208,MARSEILLE 8E  ARRONDISSEMENT,SECTEUR PUBLIC,23820023408,1RE PRO3 AGENCEMENT ESPACE ARCHITECTURAL,238200,BAC PRO EN 3 ANS : 1ERE PRO,16.0,10.0,6.0
2024.0,8.0,GRENOBLE,0380035G,LESDIGUIERES,LESDIGUIERES AV BEAUMARCHAIS,38100.0,38185,GRENOBLE,38185,GRENOBLE,SECTEUR PUBLIC,23J00022111,CS-3   VENDEUR-CONSEIL EN ALIMENTATION,23J000,CERTIFICAT DE SPECIALISATION DE NIVEAU 3,2.0,0.0,2.0
2024.0,2.0,AIX-MARSEILLE,0130055P,CHATELIER (LE),LE CHATELIER AV R. SALENGRO,13003.0,13055,MARSEILLE,13203,MARSEILLE  3E  ARRONDISSEMENT,SECTEUR PUBLIC,23110025433,1CAP1  PEINTURE EN CARROSSERIE,231100,CAP EN 1 AN,11.0,0.0,11.0
2024.0,8.0,GRENOBLE,0380035G,LESDIGUIERES,LESDIGUIERES AV BEAUMARCHAIS,38100.0,38185,GRENOBLE,38185,GRENOBLE,SECTEUR PUBLIC,32211033422,1BTS2  MANAGEMENT HOTEL.-REST. 1E AN.COM,322110,BTS EN 2 ANS : 1ERE ANNEE,46.0,25.0,21.0
2024.0,2.0,AIX-MARSEILLE,0130055P,CHATELIER (LE),LE CHATELIER AV R. SALENGRO,13003.0,13055,MARSEILLE,13203,MARSEILLE  3E  ARRONDISSEMENT,SECTEUR PUBLIC,23210025218,1CAP2  MAINT.VEHIC.AUTO OP.A VOIT.PART.,232100,CAP EN 2 ANS : 1ERE ANNEE,21.0,0.0,21.0
2024.0,8.0,GRENOBLE,0380035G,LESDIGUIERES,LESDIGUIERES AV BEAUMARCHAIS,38100.0,38185,GRENOBLE,38185,GRENOBLE,SECTEUR PUBLIC,32221033423,2BTS2  MANAG. HOTEL.REST. OPT.A RESTAUR.,322210,BTS EN 2 ANS : 2EME ANNEE,11.0,7.0,4.0
2024.0,2.0,AIX-MARSEILLE,0130055P,CHATELIER (LE),LE CHATELIER AV R. SALENGRO,13003.0,13055,MARSEILLE,13203,MARSEILLE  3E  ARRONDISSEMENT,SECTEUR PUBLIC,23210025440,1CAP2  CARROSSIER AUTOMOBILE,232100,CAP EN 2 ANS : 1ERE ANNEE,20.0,0.0,20.0
2024.0,8.0,GRENOBLE,0380036H,GUYNEMER,GUYNEMER AV M BERTHELOT,38001.0,38185,GRENOBLE,38185,GRENOBLE,SECTEUR PUBLIC,23830025214,TLE PRO3 MAINT.VEHIC.OPTA VOIT.PARTICUL.,238300,BAC PRO EN 3 ANS : TERMINALE PRO,46.0,3.0,43.0
