UAI;LIBELLÉFORMATION;MEFSTAT11;NB_VOEUX_CONFIRMES;STATUT;CAPACITEPSUP
0371436K;Certificat de Spécialisation Agricole - Travaux mécanisés de génie écologique en apprentissage;23G00021303;13;Apprentissage;12
0332709R;BTS - Agricole - Viticulture-Oenologie - en apprentissage;32212021112;137;Apprentissage;20
0672772Z;BTS - Services - Tourisme - en apprentissage;32211033426;127;Apprentissage;15
0292384J;BTS - Services - Assurance - en apprentissage;32211031311;12;Apprentissage;40
0641772D;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;151;Apprentissage;10
0641772D;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;151;Apprentissage;15
0641772D;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;46;Apprentissage;10
0501565E;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;53;Apprentissage;30
0212274H;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;51;Apprentissage;20
0711975L;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;48;Apprentissage;20
0711976M;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;28;Apprentissage;20
0212286W;BTS - Services - Diététique et nutrition - en apprentissage;32211033115;147;Apprentissage;15
0212114J;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;45;Apprentissage;4
0301850Y;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;137;Apprentissage;60
0342092P;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;55;Apprentissage;20
0342092P;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;40;Apprentissage;20
0342092P;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;91;Apprentissage;20
0110004V;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;51;Apprentissage;5
0342005V;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;108;Apprentissage;50
0870058R;BTS - Services - Gestion des transports et logistique associée - en apprentissage;32211031103;90;Apprentissage;12
0333489N;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;76;Apprentissage;20
0333489N;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;20;Apprentissage;20
0333489N;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;51;Apprentissage;20
0755559K;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;45;Apprentissage;20
0755559K;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;44;Apprentissage;20
0755559K;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;76;Apprentissage;20
0694118B;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;74;Apprentissage;20
0694118B;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;166;Apprentissage;20
0694118B;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;183;Apprentissage;20
0312863U;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;125;Apprentissage;20
0312863U;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;62;Apprentissage;20
0312863U;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;202;Apprentissage;20
0353099D;BTS - Services - Diététique et nutrition - en apprentissage;32211033115;248;Apprentissage;15
0292453J;BTS - Services - Diététique et nutrition - en apprentissage;32211033115;113;Apprentissage;15
0900460L;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;51;Apprentissage;24
0120936C;BTS - Agricole - Technico-commercial - Spécialité alimentation et boisson - en apprentissage;32212031205;7;Apprentissage;5
0596872Z;BTS - Services - Métiers de l'esthétique-cosmétique-parfumerie - en apprentissage;32211033608;35;Apprentissage;20
0694126K;BTS - Services - Collaborateur juriste notarial - en apprentissage;32211034502;119;Apprentissage;20
0694126K;BTS - Services - Services et prestations des secteurs sanitaire et social - en apprentissage;32211033002;65;Apprentissage;20
0694126K;BTS - Services - Economie sociale familiale - en apprentissage;32211033206;123;Apprentissage;20
0694126K;BTS - Services - Tourisme - en apprentissage;32211033426;200;Apprentissage;20
0694126K;BTS - Services - Communication - en apprentissage;32211032003;131;Apprentissage;20
0353110R;BTS - Services - Services informatiques aux organisations - en apprentissage;32211032612;48;Apprentissage;20
0932779R;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;101;Apprentissage;25
9720826R;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;177;Apprentissage;25
9720826R;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;52;Apprentissage;25
9720826R;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;73;Apprentissage;25
0512210A;BTS - Services - Assurance - en apprentissage;32211031311;17;Apprentissage;20
0512210A;BTS - Services - Tourisme - en apprentissage;32211033426;39;Apprentissage;20
0512210A;BTS - Services - Professions immobilières - en apprentissage;32211031312;30;Apprentissage;20
9711071M;BTS - Services - Communication - en apprentissage;32211032003;183;Apprentissage;20
0150006A;Certificat de Spécialisation - Cybersécurité;23K00025509;92;Scolaire;15
0210019G;BTS - Services - Management en hôtellerie restauration - en apprentissage;32211033422;68;Apprentissage;6
0212286W;BTS - Services - Services et prestations des secteurs sanitaire et social - en apprentissage;32211033002;60;Apprentissage;15
0212245B;BTS - Services - Communication - en apprentissage;32211032003;148;Apprentissage;30
0212114J;BTS - Services - Economie sociale familiale - en apprentissage;32211033206;52;Apprentissage;4
0590111A;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;420;Apprentissage;21
0351884H;BTS - Services - Gestion de la PME - en apprentissage;32211031409;141;Apprentissage;15
0342531S;BTS - Services - Commerce International - en apprentissage;32211031215;484;Apprentissage;60
0342531S;BTS - Services - Conseil et commercialisation de solutions techniques - en apprentissage;32211031216;60;Apprentissage;20
0422319T;BTS - Services - Services et prestations des secteurs sanitaire et social - en apprentissage;32211033002;79;Apprentissage;25
0422319T;BTS - Services - Economie sociale familiale - en apprentissage;32211033206;69;Apprentissage;25
0011073L;Certificat de Spécialisation Agricole - Constructions paysagères - en apprentissage;23G00021407;14;Apprentissage;5
0692710W;Certificat de Spécialisation Agricole - Travaux mécanisés de génie écologique en apprentissage;23G00021303;26;Apprentissage;13
0430958H;Certificat de Spécialisation Agricole - Education et travail des jeunes équidés - en apprentissage;23G00021215;69;Apprentissage;10
0640187F;BTS - Services - Gestion de la PME - en apprentissage;32211031409;44;Apprentissage;55
0912422N;BTS - Services - Management opérationnel de la sécurité - en apprentissage;32211034401;32;Apprentissage;20
0820917B;FCIL - Assistant administratif polyvalent des collectivités territoriales;44210099901;23;Scolaire;10
0912422N;BTS - Services - Tourisme - en apprentissage;32211033426;87;Apprentissage;20
0912422N;BTS - Services - Management en hôtellerie restauration - en apprentissage;32211033422;12;Apprentissage;20
0912422N;BTS - Services - Economie sociale familiale - en apprentissage;32211033206;75;Apprentissage;20
0240007C;BTS - Services - Management en hôtellerie restauration - en apprentissage;32211033422;34;Apprentissage;6
0211479U;BTS - Services - Métiers de la coiffure - en apprentissage;32211033607;33;Apprentissage;16
0313098Z;BTS - Services - Gestion de la PME - en apprentissage;32211031409;61;Apprentissage;20
0440254M;BTS - Services - Gestion de la PME - en apprentissage;32211031409;75;Apprentissage;2
0861327A;BTS - Services - Communication - en apprentissage;32211032003;75;Apprentissage;5
0597320L;BTS - Services - Tourisme - en apprentissage;32211033426;280;Apprentissage;15
0673190D;BTS - Services - Gestion de la PME - en apprentissage;32211031409;44;Apprentissage;15
0597237W;BTS - Services - Opticien-Lunetier - en apprentissage;32211033107;67;Apprentissage;15
0623373E;BTS - Production - Conception et réalisation en chaudronnerie industrielle - en apprentissage;32211025415;24;Apprentissage;13
0641772D;BTS - Services - Communication - en apprentissage;32211032003;146;Apprentissage;10
0731518D;BTS - Services - Communication - en apprentissage;32211032003;141;Apprentissage;20
0491027A;BTS - Agricole - Agronomie et cultures durables - en apprentissage;32212021115;85;Apprentissage;36
0440355X;Certificat de Spécialisation Agricole - Commercialisation des vins - en apprentissage;23G00021102;4;Apprentissage;10
0562047W;BTS - Services - Collaborateur juriste notarial - en apprentissage;32211034502;60;Apprentissage;10
0421609W;BTS - Services - Métiers de la coiffure - en apprentissage;32211033607;11;Apprentissage;12
0422370Y;BTS - Services - Communication - en apprentissage;32211032003;120;Apprentissage;30
0442688H;BTS - Services - Gestion de la PME - en apprentissage;32211031409;92;Apprentissage;20
0442688H;BTS - Services - Communication - en apprentissage;32211032003;231;Apprentissage;30
0421676U;Certificat de Spécialisation Agricole - Education et travail des jeunes équidés - en apprentissage;23G00021215;37;Apprentissage;10
0631904C;BTS - Agricole - QUalité, ALimentation, Innovation et Maîtrise Sanitaire (BioQUALIM) aliments et processus technologiques - en apprentissage;32212022117;31;Apprentissage;15
0422327B;Certificat de Spécialisation Agricole - Production, transformation et commercialisation des produits fermiers - en apprentissage;23G00021213;12;Apprentissage;20
0111091B;BTS - Services - Gestion de la PME - en apprentissage;32211031409;21;Apprentissage;12
0573814L;BTS - Services - Opticien-Lunetier - en apprentissage;32211033107;70;Apprentissage;18
0573778X;BTS - Services - Opticien-Lunetier - en apprentissage;32211033107;155;Apprentissage;20
0383593Z;BTS - Services - Services et prestations des secteurs sanitaire et social - en apprentissage;32211033002;34;Apprentissage;15
0195074M;BTS - Production - Assistance technique d'ingénieur - en apprentissage;32211025001;9;Apprentissage;12
0195074M;BTS - Production - Conception des processus de réalisation de produits (1ère année commune) - en apprentissage;32211022316;14;Apprentissage;15
0492406Z;BTS - Services - Services informatiques aux organisations - en apprentissage;32211032612;40;Apprentissage;5
0492406Z;BTS - Services - Communication - en apprentissage;32211032003;72;Apprentissage;3
C590350K;BTS - Services - Gestion de la PME - en apprentissage;32211031409;123;Apprentissage;25
0756524J;BTS - Services - Services informatiques aux organisations - en apprentissage;32211032612;83;Apprentissage;24
0241320E;BTS - Services - Gestion de la PME - en apprentissage;32211031409;40;Apprentissage;8
0240090T;BTS - Services - Gestion de la PME - en apprentissage;32211031409;38;Apprentissage;10
0755559K;BTS - Services - Tourisme - en apprentissage;32211033426;271;Apprentissage;20
0422319T;BTS - Services - Diététique et nutrition - en apprentissage;32211033115;140;Apprentissage;25
0050009H;BTS - Services - Services et prestations des secteurs sanitaire et social - en apprentissage;32211033002;45;Apprentissage;3
0130056R;BTS - Services - Gestion des transports et logistique associée - en apprentissage;32211031103;300;Apprentissage;5
0875113K;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;96;Apprentissage;50
0632091F;BTS - Services - Management opérationnel de la sécurité;32211034401;388;Scolaire;15
7200118R;BTS - Maritime - Pêche et gestion de l'environnement marin;32211021304;66;Scolaire;8
0222027J;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;46;Apprentissage;20
0941934S;BTS - Services - Communication;32211032003;243;Scolaire;18
0640187F;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;29;Apprentissage;45
0850136L;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;67;Apprentissage;24
0470020S;BTS - Production - Europlastics et composites à référentiel commun européen - option Pilotage et Optimisation de la production - en apprentissage;32211022506;11;Apprentissage;3
0470020S;BTS - Production - Europlastics et composites à référentiel commun européen - option Conception d'Outillage - en apprentissage;32211022505;10;Apprentissage;3
0211479U;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;67;Apprentissage;25
0313098Z;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;158;Apprentissage;30
0313098Z;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;164;Apprentissage;20
0820917B;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;171;Apprentissage;10
0134252B;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;356;Apprentissage;14
0440254M;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;211;Apprentissage;2
0440254M;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;36;Apprentissage;2
0440254M;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;252;Apprentissage;25
0292413R;BTS - Services - Assurance - en apprentissage;32211031311;15;Apprentissage;40
0660969V;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;66;Apprentissage;20
0422283D;Certificat de Spécialisation Agricole - Pilote de machines de bûcheronnage - en apprentissage;23G00021006;26;Apprentissage;12
0382910G;BTS - Services - Gestion des transports et logistique associée - en apprentissage;32211031103;40;Apprentissage;20
0240035H;BTS - Production - Fluide, énergie, domotique - option C domotique et bâtiment communicants - en apprentissage;32211022711;30;Apprentissage;10
0731563C;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;118;Apprentissage;15
0100063P;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;95;Apprentissage;20
0383369F;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;17;Apprentissage;24
0383369F;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;28;Apprentissage;24
0383369F;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;39;Apprentissage;24
0492064C;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;24;Apprentissage;5
0631480S;BTS - Services - Gestion des transports et logistique associée - en apprentissage;32211031103;80;Apprentissage;6
0791193T;BTS - Services - Gestion des transports et logistique associée - en apprentissage;32211031103;6;Apprentissage;16
0030038A;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;33;Apprentissage;2
0030038A;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;83;Apprentissage;2
0755335S;BTS - Services - Diététique et nutrition - en apprentissage;32211033115;372;Apprentissage;50
0756074V;BTS - Services - Assurance - en apprentissage;32211031311;61;Apprentissage;30
0820928N;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;108;Apprentissage;60
0820928N;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;108;Apprentissage;60
0673174L;BTS - Services - Gestion des transports et logistique associée - en apprentissage;32211031103;82;Apprentissage;15
0673190D;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;81;Apprentissage;15
0541921V;BTS - Services - Métiers de l'esthétique-cosmétique-parfumerie - en apprentissage;32211033608;137;Apprentissage;30
0383560N;BTS - Services - Gestion des transports et logistique associée - en apprentissage;32211031103;35;Apprentissage;12
0942169X;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;169;Apprentissage;150
0942169X;BTS - Services - Communication - en apprentissage;32211032003;292;Apprentissage;120
9711051R;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;188;Apprentissage;25
0330176M;BTS - Services - Services et prestations des secteurs sanitaire et social - en apprentissage;32211033002;41;Apprentissage;25
0330176M;BTS - Services - Economie sociale familiale - en apprentissage;32211033206;66;Apprentissage;25
0330176M;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;30;Apprentissage;25
0511949S;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux - en apprentissage;32211020116;67;Apprentissage;20
0251999M;BTS - Services - Diététique et nutrition - en apprentissage;32211033115;164;Apprentissage;35
0133424B;BTS - Services - Economie sociale familiale - en apprentissage;32211033206;119;Apprentissage;15
0922377J;BTS - Services - Communication - en apprentissage;32211032003;341;Apprentissage;30
0922946C;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;43;Apprentissage;25
0922946C;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;29;Apprentissage;25
0911864G;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;326;Apprentissage;120
0911864G;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;444;Apprentissage;90
0911864G;BTS - Services - Professions immobilières - en apprentissage;32211031312;287;Apprentissage;30
0911864G;BTS - Services - Services informatiques aux organisations - en apprentissage;32211032612;225;Apprentissage;60
0371793Y;BTS - Services - Gestion des transports et logistique associée - en apprentissage;32211031103;40;Apprentissage;20
0851252Z;Certificat de Spécialisation Agricole - Conduite d'un élevage caprin - en apprentissage;23G00021221;24;Apprentissage;15
9720632E;BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole, option Territoires ultra-marins - en apprentissage;32212021016;2;Apprentissage;15
0922863M;BTS - Services - Services informatiques aux organisations - en apprentissage;32211032612;159;Apprentissage;20
0442094M;BTS - Production - Electrotechnique - en apprentissage;32211025520;78;Apprentissage;4
0721094Y;BTS - Services - Assurance - en apprentissage;32211031311;109;Apprentissage;1
0755984X;BTS - Services - Professions immobilières - en apprentissage;32211031312;91;Apprentissage;40
0442725Y;BTS - Services - Services et prestations des secteurs sanitaire et social - en apprentissage;32211033002;61;Apprentissage;5
0442725Y;BTS - Services - Economie sociale familiale - en apprentissage;32211033206;103;Apprentissage;5
0442725Y;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;106;Apprentissage;9
0442725Y;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;82;Apprentissage;8
0801996K;Certificat de Spécialisation Agricole - Production, transformation et commercialisation des produits fermiers - en apprentissage;23G00021213;4;Apprentissage;12
0711755X;BTS - Services - Services et prestations des secteurs sanitaire et social - en apprentissage;32211033002;27;Apprentissage;5
0211986V;BTS - Production - Métiers du géomètre-topographe et de la modélisation numérique - en apprentissage;32211023108;114;Apprentissage;10
0830923C;BTS - Production - Conception et réalisation en chaudronnerie industrielle - en apprentissage;32211025415;110;Apprentissage;15
0573746M;BTS - Services - Professions immobilières - en apprentissage;32211031312;48;Apprentissage;25
0370759Z;BTS - Services - Professions immobilières - en apprentissage;32211031312;133;Apprentissage;10
0520939N;BTS - Agricole - Gestion et protection de la nature - en apprentissage;32212021308;82;Apprentissage;2
0250013D;BTS - Production - Travaux publics - en apprentissage;32211023206;114;Apprentissage;12
0383354P;Certificat de Spécialisation Agricole - Constructions paysagères - en apprentissage;23G00021407;11;Apprentissage;12
0062204N;BTS - Production - Maintenance des véhicules option voitures particulières - en apprentissage;32211025215;218;Apprentissage;24
0422256Z;BTS - Production - Fluide, énergie, domotique - option A génie climatique et fluidique - en apprentissage;32211022709;143;Apprentissage;15
0292404F;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;33;Apprentissage;25
0422256Z;BTS - Production - Fluide, énergie, domotique - option C domotique et bâtiment communicants - en apprentissage;32211022711;92;Apprentissage;12
0292404F;BTS - Services - Assurance - en apprentissage;32211031311;27;Apprentissage;25
0292404F;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;116;Apprentissage;25
0292404F;BTS - Services - Management en hôtellerie restauration - en apprentissage;32211033422;14;Apprentissage;25
0292404F;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;23;Apprentissage;25
0422340R;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;67;Apprentissage;15
0756079A;BTS - Services - Professions immobilières - en apprentissage;32211031312;218;Apprentissage;25
0756079A;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;299;Apprentissage;25
0755943C;BTS - Services - Métiers de l'esthétique-cosmétique-parfumerie - en apprentissage;32211033608;270;Apprentissage;15
0353005B;BTS - Services - Métiers de l'audio-visuel opt : métiers de l'image - en apprentissage;32211032329;172;Apprentissage;4
0353005B;BTS - Services - Métiers de l'audio-visuel opt : métiers du son - en apprentissage;32211032330;113;Apprentissage;2
0353005B;BTS - Services - Métiers de l'audio-visuel opt : montage et post-production - en apprentissage;32211032332;136;Apprentissage;4
0682086Y;BTS - Services - Gestion de la PME - en apprentissage;32211031409;36;Apprentissage;20
0170100S;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;177;Apprentissage;20
0070009X;BTS - Production - Etude et réalisation d'agencement - en apprentissage;32211023305;297;Apprentissage;15
0142248T;BTS - Services - Communication - en apprentissage;32211032003;237;Apprentissage;50
0142248T;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;299;Apprentissage;35
0142248T;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;279;Apprentissage;35
0142248T;BTS - Services - Assurance - en apprentissage;32211031311;63;Apprentissage;12
0690129R;Certificat de Spécialisation - Production et réparation de produits électroniques;23K00025510;33;Scolaire;12
0870730W;BTS - Services - Gestion de la PME - en apprentissage;32211031409;198;Apprentissage;20
0050606G;Certificat de Spécialisation Agricole - Conduites de productions maraîchères  - en apprentissage;23G00021108;5;Apprentissage;8
0050606G;Certificat de Spécialisation Agricole - Tourisme vert, accueil et animation en milieu rural - en apprentissage;23G00033402;8;Apprentissage;8
0353066T;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option B : Electronique et réseaux - en apprentissage;32211025521;17;Apprentissage;2
0281140M;BTS - Services - Management opérationnel de la sécurité - en apprentissage;32211034401;33;Apprentissage;25
0670085D;BTS - Production - Conception des processus de réalisation de produits (1ère année commune) - en apprentissage;32211022316;80;Apprentissage;18
0142470J;BTS - Services - Gestion de la PME - en apprentissage;32211031409;42;Apprentissage;25
0292167Y;BTS - Services - Gestion de la PME - en apprentissage;32211031409;32;Apprentissage;14
0291751W;BTS - Agricole - Technico-commercial - Spécialité alimentation et boisson - en apprentissage;32212031205;22;Apprentissage;8
0350918H;BTS - Services - Services et prestations des secteurs sanitaire et social - en apprentissage;32211033002;28;Apprentissage;12
0350918H;BTS - Agricole - Agronomie et cultures durables - en apprentissage;32212021115;50;Apprentissage;18
0420033H;BTS - Services - Comptabilité et gestion;32211031408;183;Scolaire;12
0540015Y;BTS - Production - Construction et aménagement de véhicules - en apprentissage;32211025417;36;Apprentissage;15
0851196N;BTS - Services - Conseil et commercialisation de solutions techniques - en apprentissage;32211031216;26;Apprentissage;14
0550025D;BTS - Production - Conception des processus de réalisation de produits (1ère année commune) - en apprentissage;32211022316;18;Apprentissage;12
0280021W;BTS - Production - Electrotechnique - en apprentissage;32211025520;34;Apprentissage;4
0442982C;BTS - Services - Métiers de l'audio-visuel opt : métiers de l'image - en apprentissage;32211032329;167;Apprentissage;50
0442982C;BTS - Services - Métiers de l'audio-visuel opt : métiers du son - en apprentissage;32211032330;134;Apprentissage;50
0442982C;BTS - Services - Métiers de l'audio-visuel opt : montage et post-production - en apprentissage;32211032332;120;Apprentissage;50
0511165P;BTS - Services - Métiers de l'audio-visuel opt : gestion de la production - en apprentissage;32211032328;34;Apprentissage;50
0511165P;BTS - Services - Métiers de l'audio-visuel opt : métiers de l'image - en apprentissage;32211032329;84;Apprentissage;50
0741627S;BTS - Services - Communication - en apprentissage;32211032003;138;Apprentissage;18
0292392T;BTS - Production - Maintenance des systèmes - option A Systèmes de production - en apprentissage;32211025014;37;Apprentissage;10
0313123B;BTS - Services - Métiers de l'audio-visuel opt : gestion de la production - en apprentissage;32211032328;106;Apprentissage;50
0313123B;BTS - Services - Métiers de l'audio-visuel opt : métiers de l'image - en apprentissage;32211032329;207;Apprentissage;50
0313123B;BTS - Services - Métiers de l'audio-visuel opt : métiers du son - en apprentissage;32211032330;154;Apprentissage;50
0313123B;BTS - Services - Métiers de l'audio-visuel opt : montage et post-production - en apprentissage;32211032332;162;Apprentissage;50
0590005K;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;165;Apprentissage;12
0040161D;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;42;Apprentissage;20
0672866B;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;62;Apprentissage;8
0340030Y;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;330;Apprentissage;20
0292392T;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;150;Apprentissage;28
0741627S;BTS - Services - Diététique et nutrition - en apprentissage;32211033115;144;Apprentissage;10
0450764L;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;72;Apprentissage;10
6200694K;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;59;Apprentissage;30
0911632E;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;688;Apprentissage;15
0240035H;BTS - Production - Maintenance des systèmes - option A Systèmes de production - en apprentissage;32211025014;26;Apprentissage;10
0693368L;BTS - Services - Prothésiste dentaire - en apprentissage;32211033111;563;Apprentissage;90
0632047H;BTS - Services - Communication - en apprentissage;32211032003;85;Apprentissage;20
0632047H;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;76;Apprentissage;20
0171577X;BTS - Agricole - Aménagements paysagers - en apprentissage;32212021401;113;Apprentissage;36
0561975T;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;95;Apprentissage;15
0271893L;BTS - Services - Gestion des transports et logistique associée - en apprentissage;32211031103;39;Apprentissage;12
0271909D;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;62;Apprentissage;60
0501578U;BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole, option Territoires métropolitains - en apprentissage;32212021015;61;Apprentissage;20
0651108B;BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole, option Territoires métropolitains - en apprentissage;32212021015;60;Apprentissage;15
0597229M;BTS - Services - Assurance - en apprentissage - Entièrement en distanciel;32211031311;32;Apprentissage;50
0597229M;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage - Entièrement en distanciel;32211031212;48;Apprentissage;50
0597229M;BTS - Services - Support à l'action managériale - en apprentissage - Entièrement en distanciel;32211032409;34;Apprentissage;50
0212274H;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;63;Apprentissage;20
0333594C;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;69;Apprentissage;20
0911864G;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux - en apprentissage;32211020116;261;Apprentissage;60
0561978W;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;63;Apprentissage;15
0352496Y;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;68;Apprentissage;20
0755701P;BTS - Services - Etudes de réalisation d'un projet de communication - 1ère année commune - en apprentissage;32211032209;156;Apprentissage;20
0250010A;BTS - Services - Collaborateur juriste notarial;32211034502;431;Scolaire;24
0831765T;BTS - Services - Assurance - en apprentissage;32211031311;40;Apprentissage;15
0831765T;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;114;Apprentissage;15
0831765T;BTS - Services - Tourisme - en apprentissage;32211033426;8;Apprentissage;15
0261357J;BTS - Agricole - Gestion et protection de la nature - en apprentissage;32212021308;140;Apprentissage;4
9840341Y;BTS - Services - Métiers de l'esthétique-cosmétique-parfumerie;32211033608;121;Scolaire;15
9840341Y;BTS - Services - Economie sociale familiale;32211033206;95;Scolaire;15
0624433G;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;32;Apprentissage;12
0802004U;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;65;Apprentissage;12
0755115C;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;130;Apprentissage;30
0755115C;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;95;Apprentissage;30
0755115C;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;110;Apprentissage;30
0511972S;BTS - Services - Gestion des transports et logistique associée - en apprentissage;32211031103;40;Apprentissage;20
0597049S;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;38;Apprentissage;20
0597049S;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;69;Apprentissage;20
0597049S;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;17;Apprentissage;20
0142470J;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;90;Apprentissage;50
0292167Y;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;82;Apprentissage;16
0370749N;BTS - Services - Assurance - en apprentissage;32211031311;88;Apprentissage;8
