UAI,LIBELLÉFORMATION,MEFSTAT11,NB_VOEUX_CONFIRMES,STATUT,CAPACITEPSUP
0300026R,BTS - Production - Maintenance des systèmes - option C Systèmes éoliens,32211025016,239.0,Scolaire,15.0
0211033J,BTS - Production - Maintenance des systèmes - option C Systèmes éoliens,32211025016,121.0,Scolaire,8.0
0351047Y,"BTS - Agricole - QUalité, ALimentation, Innovation et Maîtrise Sanitaire (BioQUALIM) aliments et processus technologiques - en apprentissage",32212022117,39.0,Apprentissage,20.0
0134003F,BTS - Services - Services et prestations des secteurs sanitaire et social,32211033002,743.0,Scolaire,24.0
0801327H,BTS - Production - Maintenance des systèmes - option C Systèmes éoliens,32211025016,170.0,Scolaire,15.0
0690103M,BTS - Production - Conception et réalisation en chaudronnerie industrielle - en apprentissage,32211025415,177.0,Apprentissage,16.0
0771914M,BTS - Services - Services informatiques aux organisations - en apprentissage,32211032612,116.0,Apprentissage,30.0
0771914M,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,134.0,Apprentissage,25.0
0772818V,BTS - Services - Tourisme - en apprentissage,32211033426,35.0,Apprentissage,20.0
0596818R,BTS - Services - Assurance - en apprentissage,32211031311,30.0,Apprentissage,15.0
0370009J,BTS - Production - Maintenance des systèmes - option A Systèmes de production - en apprentissage,32211025014,51.0,Apprentissage,12.0
0352495X,"BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole, option Territoires métropolitains - en apprentissage",32212021015,76.0,Apprentissage,20.0
0952164L,BTS - Production - Bâtiment - en apprentissage,32211023012,289.0,Apprentissage,40.0
0910632T,BTS - Production - Bâtiment - en apprentissage,32211023012,699.0,Apprentissage,15.0
0601701Y,BTS - Services - Services et prestations des secteurs sanitaire et social,32211033002,80.0,Scolaire,34.0
0540034U,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,91.0,Apprentissage,12.0
0831770Y,BTS - Services - Communication - en apprentissage,32211032003,75.0,Apprentissage,15.0
9711272F,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,72.0,Apprentissage,20.0
9711272F,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,91.0,Apprentissage,20.0
0651122S,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,84.0,Apprentissage,60.0
0590015W,Certificat de Spécialisation - Techn. en énergies renouvelables opt. b énergie thermique - en apprentissage,23K00022705,3.0,Apprentissage,15.0
0670085D,Certificat de Spécialisation - Techn. en énergies renouvelables opt. a énergie électrique - en apprentissage,23K00022704,11.0,Apprentissage,12.0
0942585Z,BTS - Production - Maintenance des systèmes - option B Systèmes énergétiques et fluidiques - en apprentissage,32211025015,83.0,Apprentissage,15.0
0942585Z,"BTS - Production - Fluide, énergie, domotique - option A génie climatique et fluidique - en apprentissage",32211022709,96.0,Apprentissage,15.0
0071392A,"BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole, option Territoires métropolitains - en apprentissage",32212021015,41.0,Apprentissage,15.0
0763237F,Certificat de Spécialisation - Métiers du bar - en apprentissage,23K00033404,51.0,Apprentissage,12.0
0600015R,BTS - Production - Maintenance des systèmes - option A Systèmes de production - en apprentissage,32211025014,58.0,Apprentissage,5.0
0142106N,BTS - Production - Conception et Réalisation de Systèmes Automatiques - en apprentissage,32211020111,34.0,Apprentissage,15.0
0682029L,BTS - Services - Gestion de la PME - en apprentissage,32211031409,96.0,Apprentissage,25.0
0310040A,BTS - Services - Commerce International,32211031215,2924.0,Scolaire,24.0
0951104J,BTS - Production - Métiers de la mesure,32211020115,63.0,Scolaire,15.0
0160792Z,"BTS - Production - Fluide, énergie, domotique - option A génie climatique et fluidique - en apprentissage",32211022709,92.0,Apprentissage,15.0
0300106C,BTS - Production - Métiers de la chimie,32211022208,96.0,Scolaire,18.0
0630061Z,BTS - Production - Métiers de la mode-chaussure et maroquinerie,32211024305,127.0,Scolaire,15.0
0371700X,BTS - Services - Gestion de la PME - en apprentissage,32211031409,105.0,Apprentissage,40.0
0371700X,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,138.0,Apprentissage,72.0
0050503V,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,36.0,Apprentissage,5.0
0630069H,BTS - Production - Europlastics et composites à référentiel commun européen - option Pilotage et Optimisation de la production - en apprentissage,32211022506,8.0,Apprentissage,8.0
0761356L,BTS - Services - Négociation et digitalisation de la Relation Client,32211031212,571.0,Scolaire,35.0
0763150L,BTS - Production - Maintenance des systèmes - option A Systèmes de production - en apprentissage,32211025014,141.0,Apprentissage,64.0
0271177H,"BTS - Production - Fluide, énergie, domotique - option A génie climatique et fluidique - en apprentissage",32211022709,33.0,Apprentissage,15.0
0271177H,"BTS - Production - Fluide, énergie, domotique - option B froid et conditionnement d'air - en apprentissage",32211022710,35.0,Apprentissage,15.0
0761819P,BTS - Production - Management économique de la construction - en apprentissage,32211023013,67.0,Apprentissage,13.0
0772688D,BTS - Services - Management en hôtellerie restauration,32211033422,146.0,Scolaire,26.0
0760087G,BTS - Production - Europlastics et composites à référentiel commun européen - option Pilotage et Optimisation de la production,32211022506,24.0,Scolaire,15.0
0762765T,BTS - Production - Maintenance des véhicules option voitures particulières,32211025215,116.0,Scolaire,10.0
0762920L,BTS - Production - Conception et réalisation en chaudronnerie industrielle,32211025415,72.0,Scolaire,15.0
0221624W,BTS - Maritime - Mécatronique Navale,32211025013,49.0,Scolaire,12.0
0331556M,BTS - Production - Bâtiment - en apprentissage,32211023012,180.0,Apprentissage,10.0
0492064C,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,240.0,Apprentissage,50.0
0492064C,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,155.0,Apprentissage,30.0
0492064C,BTS - Services - Communication - en apprentissage,32211032003,162.0,Apprentissage,50.0
0492064C,BTS - Services - Tourisme - en apprentissage,32211033426,144.0,Apprentissage,10.0
0492064C,BTS - Services - Gestion des transports et logistique associée - en apprentissage,32211031103,46.0,Apprentissage,15.0
0492064C,BTS - Services - Professions immobilières - en apprentissage,32211031312,132.0,Apprentissage,15.0
0142395C,BTS - Services - Gestion de la PME - en apprentissage,32211031409,60.0,Apprentissage,20.0
0142395C,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,35.0,Apprentissage,15.0
9711278M,BTS - Services - Métiers de l'audio-visuel opt : montage et post-production - en apprentissage,32211032332,41.0,Apprentissage,1.0
0841204C,BTS - Services - Diététique et nutrition - en apprentissage,32211033115,80.0,Apprentissage,2.0
0134349G,BTS - Services - Tourisme - en apprentissage,32211033426,77.0,Apprentissage,20.0
0134349G,BTS - Services - Gestion de la PME - en apprentissage,32211031409,40.0,Apprentissage,20.0
0134349G,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,45.0,Apprentissage,20.0
0610694Y,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,59.0,Apprentissage,8.0
0501299R,BTS - Services - Assurance - en apprentissage,32211031311,26.0,Apprentissage,5.0
0501299R,BTS - Services - Gestion de la PME - en apprentissage,32211031409,29.0,Apprentissage,5.0
0952262T,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,248.0,Apprentissage,25.0
0952262T,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,351.0,Apprentissage,30.0
0511165P,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,35.0,Apprentissage,20.0
0511165P,BTS - Services - Communication - en apprentissage,32211032003,94.0,Apprentissage,20.0
0511165P,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,80.0,Apprentissage,20.0
0922794M,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,107.0,Apprentissage,25.0
0922794M,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,131.0,Apprentissage,20.0
0595778K,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,51.0,Apprentissage,25.0
0353009F,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,50.0,Apprentissage,5.0
0442092K,BTS - Maritime - Mécatronique Navale,32211025013,51.0,Scolaire,12.0
0241242V,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,43.0,Apprentissage,10.0
0241197W,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,64.0,Apprentissage,15.0
0131485U,BTS - Services - Métiers de l'esthétique-cosmétique-parfumerie,32211033608,90.0,Scolaire,18.0
0342225J,Certificat de Spécialisation - Accueil-réception,23K00033413,89.0,Scolaire,12.0
0320557G,BTS - Services - Conseil et commercialisation de solutions techniques,32211031216,52.0,Scolaire,12.0
0540082W,BTS - Services - Etudes de réalisation d'un projet de communication - 1ère année commune,32211032209,199.0,Scolaire,24.0
0161002C,"BTS - Agricole - Technico-commercial - Spécialité vins, bières et spiritueux - en apprentissage",32212031202,29.0,Apprentissage,25.0
0791005N,BTS - Agricole - Développement et animation de projets territoriaux - en apprentissage,32212034101,25.0,Apprentissage,20.0
0500017X,BTS - Production - Conception et réalisation en chaudronnerie industrielle - en apprentissage,32211025415,67.0,Apprentissage,15.0
0500087Y,BTS - Production - Techniques et services en matériels agricoles - en apprentissage,32211025213,103.0,Apprentissage,23.0
0720048L,BTS - Production - Maintenance des systèmes - option B Systèmes énergétiques et fluidiques,32211025015,61.0,Scolaire,11.0
0332550T,"BTS - Production - Fluide, énergie, domotique - option C domotique et bâtiment communicants - en apprentissage",32211022711,79.0,Apprentissage,12.0
0330018R,"BTS - Production - Fluide, énergie, domotique - option A génie climatique et fluidique - en apprentissage",32211022709,174.0,Apprentissage,15.0
0133244F,BTS - Production - Electrotechnique - en apprentissage,32211025520,224.0,Apprentissage,16.0
0561810N,BTS - Production - Travaux publics - en apprentissage,32211023206,93.0,Apprentissage,20.0
0801743K,BTS - Services - Assurance - en apprentissage,32211031311,35.0,Apprentissage,14.0
0133645S,BTS - Production - Travaux publics - en apprentissage,32211023206,113.0,Apprentissage,40.0
0721476N,"BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole, option Territoires métropolitains - en apprentissage",32212021015,168.0,Apprentissage,36.0
0881449X,"BTS - Agricole - Métiers de l'élevage: développement, production et conseil - en apprentissage",32212021207,54.0,Apprentissage,20.0
0772824B,BTS - Production - Electrotechnique - en apprentissage,32211025520,86.0,Apprentissage,24.0
0331882S,BTS - Services - Gestion des transports et logistique associée,32211031103,450.0,Scolaire,35.0
0400007R,"BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux",32211020116,208.0,Scolaire,15.0
0470038L,BTS - Production - Maintenance des systèmes - option B Systèmes énergétiques et fluidiques,32211025015,64.0,Scolaire,15.0
9740987E,"BTS - Production - Finitions, aménagement des bâtiments: conception et réalisation - en apprentissage",32211023306,38.0,Apprentissage,4.0
0332814E,BTS - Production - Maintenance des systèmes - option B Systèmes énergétiques et fluidiques - en apprentissage,32211025015,70.0,Apprentissage,10.0
0333206F,BTS - Production - Environnement nucléaire - en apprentissage,32211034303,89.0,Apprentissage,8.0
0040533H,BTS - Production - Electrotechnique - en apprentissage,32211025520,63.0,Apprentissage,4.0
0881709E,BTS - Agricole - Gestion et protection de la nature - en apprentissage,32212021308,143.0,Apprentissage,12.0
0333440K,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,75.0,Apprentissage,50.0
0420046X,BTS - Production - Maintenance des systèmes - option A Systèmes de production - en apprentissage,32211025014,192.0,Apprentissage,3.0
0650029D,FCIL - Agent thermal-spa praticien,44210099901,27.0,Scolaire,5.0
0422327B,"BTS - Agricole - Technico-commercial - Spécialité vins, bières et spiritueux - en apprentissage",32212031202,41.0,Apprentissage,20.0
0631904C,"BTS - Agricole - Métiers du Végétal : Alimentation, Ornement, Environnement - en apprentissage",32212021114,29.0,Apprentissage,15.0
0711755X,Certificat de Spécialisation - Organisateur de réception - en apprentissage,23K00033412,10.0,Apprentissage,6.0
0351958N,"BTS - Agricole - Analyses biologiques, biotechnologiques, agricoles et environnementales - en apprentissage",32212022115,119.0,Apprentissage,34.0
0211799S,"BTS - Agricole - Analyses biologiques, biotechnologiques, agricoles et environnementales - en apprentissage",32212022115,229.0,Apprentissage,32.0
0221593M,BTS - Agricole - Agronomie et cultures durables - en apprentissage,32212021115,51.0,Apprentissage,22.0
0221673Z,"BTS - Agricole - Métiers du Végétal : Alimentation, Ornement, Environnement - en apprentissage",32212021114,34.0,Apprentissage,25.0
0602223R,BTS - Services - Opticien-Lunetier - en apprentissage,32211033107,88.0,Apprentissage,60.0
0690698J,BTS - Services - Photographie,32211032325,184.0,Scolaire,14.0
0240079F,BTS - Services - Commerce International,32211031215,139.0,Scolaire,18.0
0820016X,BTS - Services - Economie sociale familiale,32211033206,208.0,Scolaire,18.0
0771914M,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,221.0,Apprentissage,50.0
0600001A,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,354.0,Apprentissage,16.0
0311341P,BTS - Production - Electrotechnique - en apprentissage,32211025520,94.0,Apprentissage,15.0
0332813D,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,512.0,Apprentissage,64.0
0332813D,BTS - Services - Support à l'action managériale - en apprentissage,32211032409,151.0,Apprentissage,24.0
0332813D,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,369.0,Apprentissage,48.0
0721094Y,BTS - Production - Conception des processus de réalisation de produits (1ère année commune) - en apprentissage,32211022316,42.0,Apprentissage,4.0
0740009H,BTS - Services - Banque ,32211031313,275.0,Scolaire,15.0
0692866R,"BTS - Production - Fluide, énergie, domotique - option B froid et conditionnement d'air - en apprentissage",32211022710,458.0,Apprentissage,16.0
0720033V,BTS - Services - Prothésiste dentaire - en apprentissage,32211033111,310.0,Apprentissage,12.0
0070021K,BTS - Services - Tourisme,32211033426,304.0,Scolaire,24.0
0881672P,BTS - Services - Tourisme - en apprentissage,32211033426,46.0,Apprentissage,15.0
9710090W,BTS - Services - Conseil et commercialisation de solutions techniques,32211031216,104.0,Scolaire,24.0
0720033V,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,311.0,Apprentissage,2.0
0860005N,BTS - Production - Conception et industrialisation en microtechniques - en apprentissage,32211025005,33.0,Apprentissage,10.0
0342091N,BTS - Services - Support à l'action managériale,32211032409,254.0,Scolaire,33.0
0342091N,BTS - Services - Management Commercial Opérationnel,32211031213,476.0,Scolaire,35.0
0342091N,BTS - Services - Services informatiques aux organisations,32211032612,373.0,Scolaire,33.0
0171405K,BTS - Services - Management en hôtellerie restauration - en apprentissage,32211033422,181.0,Apprentissage,24.0
0170052P,BTS - Production - Maintenance des matériels de construction et de manutention - en apprentissage,32211025218,42.0,Apprentissage,15.0
0772242U,BTS - Services - Gestion des transports et logistique associée - en apprentissage,32211031103,104.0,Apprentissage,12.0
0342091N,BTS - Services - Comptabilité et gestion,32211031408,274.0,Scolaire,33.0
0770945J,Certificat de Spécialisation - Technicien(ne) ascensoriste (service et modernisation),23K00025002,37.0,Scolaire,12.0
9840465H,BTS - Services - Services informatiques aux organisations,32211032612,53.0,Scolaire,18.0
0340042L,BTS - Services - Prothésiste dentaire,32211033111,1022.0,Scolaire,15.0
0670084C,BTS - Services - Métiers de l'esthétique-cosmétique-parfumerie,32211033608,774.0,Scolaire,24.0
0342156J,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,118.0,Apprentissage,25.0
0350005R,Certificat de Spécialisation - Accueil-réception,23K00033413,83.0,Scolaire,12.0
0070071P,BTS - Services - Gestion de la PME,32211031409,83.0,Scolaire,12.0
0730763H,BTS - Services - Commerce International,32211031215,414.0,Scolaire,28.0
0551031X,BTS - Production - Maintenance des systèmes - option A Systèmes de production - en apprentissage,32211025014,9.0,Apprentissage,24.0
0881711G,BTS - Services - Economie sociale familiale - en apprentissage,32211033206,33.0,Apprentissage,25.0
0700796K,BTS - Services - Gestion de la PME - en apprentissage,32211031409,20.0,Apprentissage,24.0
0672736K,BTS - Services - Gestion de la PME - en apprentissage,32211031409,248.0,Apprentissage,45.0
0931796X,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,271.0,Apprentissage,64.0
0831812U,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,45.0,Apprentissage,40.0
0597268E,BTS - Services - Professions immobilières - en apprentissage,32211031312,245.0,Apprentissage,45.0
0620109G,BTS - Production - Electrotechnique - en apprentissage,32211025520,92.0,Apprentissage,12.0
0530016E,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,77.0,Apprentissage,5.0
0932969X,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,192.0,Apprentissage,90.0
0932969X,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,113.0,Apprentissage,90.0
0932969X,BTS - Services - Gestion de la PME - en apprentissage,32211031409,71.0,Apprentissage,90.0
0932969X,BTS - Services - Support à l'action managériale - en apprentissage,32211032409,77.0,Apprentissage,90.0
0932969X,BTS - Services - Management en hôtellerie restauration - en apprentissage,32211033422,16.0,Apprentissage,90.0
0942200F,BTS - Services - Gestion des transports et logistique associée - en apprentissage,32211031103,136.0,Apprentissage,25.0
0342519D,BTS - Services - Services informatiques aux organisations - en apprentissage,32211032612,122.0,Apprentissage,20.0
0630022G,Certificat de Spécialisation - Technicien(ne) en chaudronnerie aéronautique et spatiale - en apprentissage,23K00025408,34.0,Apprentissage,1.0
0131690S,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,81.0,Apprentissage,24.0
9741380G,BTS - Services - Services et prestations des secteurs sanitaire et social,32211033002,558.0,Scolaire,18.0
0771997C,BTS - Services - Services informatiques aux organisations - en apprentissage,32211032612,541.0,Apprentissage,15.0
0940126B,"BTS - Production - Fluide, énergie, domotique - option A génie climatique et fluidique - en apprentissage",32211022709,365.0,Apprentissage,15.0
0791088D,BTS - Services - Gestion de la PME - en apprentissage,32211031409,35.0,Apprentissage,20.0
0791088D,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,82.0,Apprentissage,20.0
0791088D,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,84.0,Apprentissage,20.0
0771654E,BTS - Production - Bâtiment - en apprentissage,32211023012,79.0,Apprentissage,15.0
0763150L,BTS - Production - Conception des processus de réalisation de produits (1ère année commune) - en apprentissage,32211022316,22.0,Apprentissage,15.0
9741206T,"BTS - Production - Finitions, aménagement des bâtiments: conception et réalisation",32211023306,141.0,Scolaire,15.0
0590121L,BTS - Production - Electrotechnique - en apprentissage,32211025520,165.0,Apprentissage,13.0
0690671E,BTS - Services - Conseil et commercialisation de solutions techniques - en apprentissage,32211031216,146.0,Apprentissage,20.0
0492407A,BTS - Services - Orthoprothésiste,32311033114,280.0,Scolaire,24.0
0780762E,BTS - Production - Maintenance des véhicules option véhicules de transport routier - en apprentissage,32211025216,22.0,Apprentissage,12.0
0850130E,BTS - Services - Management en hôtellerie restauration,32211033422,81.0,Scolaire,27.0
0912263R,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,206.0,Apprentissage,30.0
0912263R,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,290.0,Apprentissage,32.0
0912263R,BTS - Services - Professions immobilières - en apprentissage,32211031312,275.0,Apprentissage,36.0
0912263R,BTS - Services - Services informatiques aux organisations - en apprentissage,32211032612,263.0,Apprentissage,40.0
0912364A,BTS - Production - Techniques et services en matériels agricoles - en apprentissage,32211025213,45.0,Apprentissage,12.0
0771238C,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,242.0,Apprentissage,33.0
0720034W,BTS - Services - Management en hôtellerie restauration - en apprentissage,32211033422,40.0,Apprentissage,18.0
0721094Y,BTS - Production - Europlastics et composites à référentiel commun européen - option Conception d'Outillage - en apprentissage,32211022505,7.0,Apprentissage,3.0
0922377J,BTS - Services - Support à l'action managériale - en apprentissage,32211032409,79.0,Apprentissage,20.0
0922377J,BTS - Services - Gestion de la PME - en apprentissage,32211031409,140.0,Apprentissage,35.0
0922377J,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,140.0,Apprentissage,30.0
0922377J,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,205.0,Apprentissage,70.0
0922377J,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,278.0,Apprentissage,55.0
0911826R,BTS - Production - Assistance technique d'ingénieur - en apprentissage,32211025001,63.0,Apprentissage,20.0
0911826R,BTS - Production - Conception de produits industriels - en apprentissage,32211020009,97.0,Apprentissage,20.0
0911826R,BTS - Production - Maintenance des systèmes - option A Systèmes de production - en apprentissage,32211025014,116.0,Apprentissage,36.0
0134541R,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,36.0,Apprentissage,15.0
0782058N,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,71.0,Apprentissage,20.0
0783553N,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,116.0,Apprentissage,25.0
0783553N,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,108.0,Apprentissage,25.0
0951947A,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,143.0,Apprentissage,50.0
0951947A,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,127.0,Apprentissage,50.0
0460007H,BTS - Services - Economie sociale familiale,32211033206,186.0,Scolaire,18.0
0912267V,BTS - Services - Gestion de la PME - en apprentissage,32211031409,337.0,Apprentissage,50.0
0912267V,BTS - Services - Support à l'action managériale - en apprentissage,32211032409,198.0,Apprentissage,42.0
0912267V,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,475.0,Apprentissage,50.0
0912267V,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,511.0,Apprentissage,54.0
0912267V,BTS - Production - Electrotechnique - en apprentissage,32211025520,207.0,Apprentissage,42.0
0912267V,BTS - Production - Maintenance des systèmes - option B Systèmes énergétiques et fluidiques - en apprentissage,32211025015,123.0,Apprentissage,24.0
0440069L,BTS - Services - Services et prestations des secteurs sanitaire et social,32211033002,233.0,Scolaire,30.0
0782587N,BTS - Production - Maintenance des systèmes - option B Systèmes énergétiques et fluidiques - en apprentissage,32211025015,84.0,Apprentissage,3.0
0782587N,"BTS - Production - Fluide, énergie, domotique - option A génie climatique et fluidique - en apprentissage",32211022709,104.0,Apprentissage,3.0
0912263R,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,241.0,Apprentissage,32.0
0750785W,BTS - Services - Prothésiste dentaire,32211033111,1977.0,Scolaire,15.0
0530012A,"BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option B : Electronique et réseaux - en apprentissage",32211025521,50.0,Apprentissage,3.0
0851346B,BTS - Services - Négociation et digitalisation de la Relation Client,32211031212,250.0,Scolaire,22.0
0320542R,BTS - Production - Techniques et services en matériels agricoles - en apprentissage,32211025213,55.0,Apprentissage,15.0
0320542R,"BTS - Production - Fluide, énergie, domotique - option B froid et conditionnement d'air - en apprentissage",32211022710,25.0,Apprentissage,10.0
9711071M,"BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux - en apprentissage",32211020116,87.0,Apprentissage,2.0
9760206V,BTS - Agricole - Gestion et protection de la nature - en apprentissage,32212021308,85.0,Apprentissage,15.0
0752608C,Certificat de Spécialisation - Métiers du bar,23K00033404,56.0,Scolaire,12.0
0301862L,BTS - Production - Métiers de l'eau,32211020114,110.0,Scolaire,12.0
0130055P,BTS - Production - Bioqualité,32211022106,96.0,Scolaire,15.0
0470744D,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,199.0,Apprentissage,50.0
0300023M,BTS - Production - Biotechnologie en recherche et en production,32211022210,376.0,Scolaire,30.0
0660004W,BTS - Services - Gestion des transports et logistique associée,32211031103,149.0,Scolaire,24.0
9720726G,BTS - Production - Métiers de l'eau,32211020114,40.0,Scolaire,10.0
9720430K,BTS - Production - Electrotechnique,32211025520,88.0,Scolaire,14.0
0772241T,BTS - Production - Conception et Réalisation de Systèmes Automatiques - en apprentissage,32211020111,47.0,Apprentissage,24.0
0312759F,BTS - Services - Gestion des transports et logistique associée,32211031103,617.0,Scolaire,35.0
0311323V,BTS - Services - Communication,32211032003,1684.0,Scolaire,24.0
0912142J,BTS - Production - Motorisations toutes énergies - en apprentissage,32211025219,158.0,Apprentissage,20.0
0762169V,BTS - Production - Conception et industrialisation en microtechniques,32211025005,63.0,Scolaire,15.0
0820899G,BTS - Services - Gestion des transports et logistique associée,32211031103,156.0,Scolaire,16.0
0922276Z,BTS - Services - Négociation et digitalisation de la Relation Client,32211031212,1623.0,Scolaire,55.0
0681948Y,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,193.0,Apprentissage,20.0
0442416M,Certificat de Spécialisation - Peinture décoration - en apprentissage,23K00023304,8.0,Apprentissage,10.0
9730371R,BTS - Services - Communication,32211032003,143.0,Scolaire,15.0
0510007F,BTS - Services - Gestion des transports et logistique associée,32211031103,129.0,Scolaire,18.0
0511884W,BTS - Services - Etudes de réalisation d'un projet de communication - 1ère année commune,32211032209,201.0,Scolaire,24.0
9710991A,BTS - Services - Services informatiques aux organisations,32211032612,46.0,Scolaire,30.0
9710993C,BTS - Services - Négociation et digitalisation de la Relation Client,32211031212,130.0,Scolaire,30.0
0590258K,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,841.0,Apprentissage,96.0
0820004J,BTS - Services - Négociation et digitalisation de la Relation Client,32211031212,299.0,Scolaire,18.0
0010006B,BTS - Services - Professions immobilières,32211031312,315.0,Scolaire,21.0
0470003Y,"BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux",32211020116,294.0,Scolaire,14.0
0860029P,BTS - Production - Maintenance des systèmes - option C Systèmes éoliens,32211025016,88.0,Scolaire,12.0
0560027A,BTS - Services - Métiers de l'esthétique-cosmétique-parfumerie,32211033608,235.0,Scolaire,16.0
0620042J,BTS - Production - Conception et Réalisation de Systèmes Automatiques - en apprentissage,32211020111,49.0,Apprentissage,15.0
0672736K,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,412.0,Apprentissage,45.0
0911946W,BTS - Services - Economie sociale familiale,32211033206,483.0,Scolaire,32.0
0450809K,BTS - Services - Métiers de l'esthétique-cosmétique-parfumerie - en apprentissage,32211033608,201.0,Apprentissage,12.0
0160792Z,"BTS - Production - Fluide, énergie, domotique - option B froid et conditionnement d'air - en apprentissage",32211022710,64.0,Apprentissage,15.0
0940742W,BTS - Services - Economie sociale familiale,32211033206,424.0,Scolaire,24.0
9740082W,BTS - Services - Métiers des Services à l'environnement,32211034304,91.0,Scolaire,12.0
0440537V,BTS - Production - Europlastics et composites à référentiel commun européen - option Pilotage et Optimisation de la production - en apprentissage,32211022506,28.0,Apprentissage,15.0
0031041R,BTS - Services - Gestion de la PME - en apprentissage,32211031409,39.0,Apprentissage,10.0
0021502X,BTS - Services - Management en hôtellerie restauration - en apprentissage,32211033422,10.0,Apprentissage,12.0
0751488K,"BTS - Production - Fluide, énergie, domotique - option B froid et conditionnement d'air - en apprentissage",32211022710,164.0,Apprentissage,10.0
0390094R,"BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux",32211020116,100.0,Scolaire,15.0
0330069W,BTS - Services - Métiers de la coiffure,32211033607,172.0,Scolaire,14.0
0160980D,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,44.0,Apprentissage,22.0
0330082K,FCIL - Technicien Pilotage de process,44210099901,13.0,Scolaire,12.0
0320039U,BTS - Agricole - Développement et animation de projets territoriaux,32212034101,102.0,Scolaire,18.0
