id;millesime;code_region_ij;code_region;voie;cfd;mefstat11;nb_annee_term;nb_en_emploi_12_mois;nb_en_emploi_18_mois;nb_en_emploi_24_mois;nb_en_emploi_6_mois;nb_poursuite_etudes;nb_sortant;taux_emploi_12_mois;taux_emploi_18_mois;taux_emploi_24_mois;taux_emploi_6_mois;taux_poursuite_etudes
2019_2020_10_apprentissage_32032408;2019_2020;10;11;apprentissage;32032408;;526;196;210;222;211;156;370;53;57;60;57;30
2019_2020_10_apprentissage_32032409;2019_2020;10;11;apprentissage;32032409;;532;169;198;197;139;206;326;52;61;60;43;39
2019_2020_10_apprentissage_32032609;2019_2020;10;11;apprentissage;32032609;;41;15;15;18;14;12;29;52;52;62;48;29
2019_2020_10_apprentissage_32032610;2019_2020;10;11;apprentissage;32032610;;573;175;188;200;160;288;285;61;66;70;56;50
2019_2020_10_apprentissage_32032611;2019_2020;10;11;apprentissage;32032611;;150;39;45;49;34;72;78;50;58;63;44;48
2019_2020_10_apprentissage_32033001;2019_2020;10;11;apprentissage;32033001;;102;49;50;51;42;29;73;67;68;70;58;28
2019_2020_10_apprentissage_32033103;2019_2020;10;11;apprentissage;32033103;;32;15;13;14;16;5;27;56;48;52;59;16
2019_2020_10_apprentissage_32033104;2019_2020;10;11;apprentissage;32033104;;35;12;12;11;10;22;13;;;;;63
2019_2020_10_apprentissage_32033107;2019_2020;10;11;apprentissage;32033107;;576;312;310;308;310;221;355;88;87;87;87;38
2019_2020_10_apprentissage_32033109;2019_2020;10;11;apprentissage;32033109;;78;33;31;36;35;22;56;59;55;64;63;28
2019_2020_10_apprentissage_32033110;2019_2020;10;11;apprentissage;32033110;;19;11;9;11;12;0;19;;;;;
2019_2020_10_apprentissage_32033205;2019_2020;10;11;apprentissage;32033205;;5;4;4;4;3;1;4;;;;;
2019_2020_10_apprentissage_32033414;2019_2020;10;11;apprentissage;32033414;;193;55;58;61;64;94;99;56;59;62;65;49
2019_2020_10_apprentissage_32033415;2019_2020;10;11;apprentissage;32033415;;333;162;159;188;156;107;226;72;70;83;69;32
2019_2020_10_apprentissage_32033420;2019_2020;10;11;apprentissage;32033420;;297;112;113;132;95;104;193;58;59;68;49;35
2019_2020_10_apprentissage_32033422;2019_2020;10;11;apprentissage;32033422;;32;16;16;16;11;8;24;67;67;67;46;25
