MEF,FORMATION_DIPLOME,MEF_STAT_11
2442511022,51025110,23520025110
2142100211,43321002,22132621002
2132210311,43322103,22122722103
2142210311,43322103,22132722103
2432550911,51025509,23410025509
2442550922,51025509,23520025509
2772110399,55321103,25200021103
2772130299,55321302,25200021302
2142100311,43321003,22132621003
2452521111,40025211,23610025211
2452521211,40025212,23610025212
2462521121,40025211,23710025211
2462521221,40025212,23710025212
2462521321,40025213,23710025213
2402511411,50025114,23110025114
2402210411,50022104,23110022104
2402210511,50022105,23110022105
3112310622,32023106,32221023106
3102310611,32023106,32111023106
2542320922,45023209,25120023209
2402210611,50022106,23110022106
2402210711,50022107,23110022107
2402511611,50025116,23110025116
2423199932,50031999,23320031999
2423299932,50032999,23320032999
2423399932,50033999,23320033999
3152230111,32122301,32510022301
2423499932,50034999,23320034999
2423221932,50032219,23320032219
2522340132,40123401,23D20023401
2772130399,55321303,25200021303
2422234432,50022344,23320022344
2422234532,50022345,23320022345
2422234632,50022346,23320022346
2422234732,50022347,23320022347
2422234832,50022348,23320022348
2762210631,40322106,23811022106
2422343432,50023434,23320023434
2422235532,50022355,23320022355
2423320232,50033202,23320033202
2423310132,50033101,23320033101
2423310432,50033104,23320033104
2423360532,50033605,23320033605
2423360632,50033606,23320033606
2422260732,50022607,23320022607
2422340132,50023401,23320023401
2422342132,50023421,23320023421
2542510822,45025108,25120025108
2542420622,45024206,25120024206
2542420122,45024201,25120024201
2543130322,45031303,25120031303
2543110322,45031103,25120031103
2542410121,45024101,25110024101
2472000631,40020006,23810020006
2543310321,45033103,25110033103
2542210521,45022105,25110022105
2542510921,45025109,25110025109
2542520421,45025204,25110025204
2542230321,45022303,25110022303
3113240622,32032406,32221032406
2412199921,50021999,23210021999
7402599911,58125999,44110025999
7412099911,48120999,44210020999
7412499911,48124999,44210024999
7413499911,48134999,44210034999
7422399911,38123999,44310023999
7423399911,38133999,44310033999
7512599911,48225999,46210025999
7522099911,38220999,46310020999
7522599911,38225999,46310025999
2543310121,45033101,25110033101
2543360421,45033604,25110033604
3102410811,32024108,32111024108
2422242433,50022424,23330022424
2422233733,50022337,23330022337
2422541433,50025414,23330025414
2422542433,50025424,23330025424
2132100111,43321001,22122621001
2132110111,43321101,22122621101
2132120111,43321201,22122621201
2423319931,50033199,23310033199
3112260221,32022602,32211022602
3102200211,32022002,32111022002
2132130111,43321301,22122621301
2422109931,50021099,23310021099
2422119931,50021199,23310021199
2422139931,50021399,23310021399
2422149931,50021499,23310021499
2422209931,50022099,23310022099
2422219931,50022199,23310022199
2422239931,50022399,23310022399
2422249931,50022499,23310022499
2422259931,50022599,23310022599
2422269931,50022699,23310022699
2422279931,50022799,23310022799
2422319931,50023199,23310023199
2422329931,50023299,23310023299
2422339931,50023399,23310023399
2422349931,50023499,23310023499
2422409931,50024099,23310024099
2422419931,50024199,23310024199
2422429931,50024299,23310024299
2422439931,50024399,23310024399
2422509931,50025099,23310025099
2422519931,50025199,23310025199
2422529931,50025299,23310025299
2422539931,50025399,23310025399
2422549931,50025499,23310025499
2422559931,50025599,23310025599
2423009931,50030099,23310030099
2442550521,51025505,23510025505
2443240321,51032403,23510032403
2522220132,40122201,23D20022201
2462540322,40025403,23720025403
3902009911,36020099,52110020099
3902509911,36025099,52110025099
1612249941,55022499,24130022499
1612309941,55023099,24130023099
1612409941,55024099,24130024099
2462521222,40025212,23720025212
2462521322,40025213,23720025213
2412530421,50025304,23210025304
2792120699,56321206,23H00021206
2412321621,50023216,23210023216
2432310411,51023104,23410023104
2432300211,51023002,23410023002
2442310421,51023104,23510023104
2442310422,51023104,23520023104
2442300221,51023002,23510023002
2442300222,51023002,23520023002
3102010911,32020109,32111020109
2412520421,50025204,23210025204
2412511521,50025115,23210025115
2412511722,50025117,23220025117
2412511922,50025119,23220025119
2412231122,50022311,23220022311
2412521022,50025210,23220025210
2412530321,50025303,23210025303
2412500321,50025003,23210025003
2423230133,50032301,23330032301
2422550733,50025507,23330025507
3112301121,32023011,32211023011
3112301122,32023011,32221023011
2422550233,50025502,23330025502
2412241222,50022412,23220022412
2412241321,50022413,23210022413
2422240533,50022405,23330022405
2412241721,50022417,23210022417
2422342432,50023424,23320023424
2762210731,40322107,23811022107
2422310932,50023109,23320023109
2423110532,50031105,23320031105
2423110632,50031106,23320031106
2423110232,50031102,23320031102
2422512932,50025129,23320025129
2422232931,50022329,23310022329
2422542031,50025420,23310025420
2422542331,50025423,23310025423
2422542431,50025424,23310025424
2422541131,50025411,23310025411
2422520531,50025205,23310025205
2792210399,56322103,23H00022103
2523220631,40132206,23D10032206
2522340831,40123408,23D10023408
2522231231,40122312,23D10022312
2522231131,40122311,23D10022311
2522231431,40122314,23D10022314
2522240831,40122408,23D10022408
2522330131,40123301,23D10023301
2522340131,40123401,23D10023401
2522421031,40124210,23D10024210
2523220632,40132206,23D20032206
2522340832,40123408,23D20023408
2522231232,40122312,23D20022312
2522231332,40122313,23D20022313
2522231132,40122311,23D20022311
2522231432,40122314,23D20022314
2522330132,40123301,23D20023301
2522410632,40124106,23D20024106
2522421032,40124210,23D20024210
2523220633,40132206,23D30032206
2522340833,40123408,23D30023408
2522231233,40122312,23D30022312
2522231333,40122313,23D30022313
2522231133,40122311,23D30022311
2132210211,43322102,22122722102
2142100111,43321001,22132621001
2142120111,43321201,22132621201
2142130111,43321301,22132621301
2142210211,43322102,22132722102
2792110699,56321106,23H00021106
3302270111,32222701,32910022701
3302000111,32220001,32910020001
3302000211,32220002,32910020002
3303310811,32233108,32910033108
3302220111,32222201,32910022201
3303120111,32231201,32910031201
3303260111,32232601,32910032601
3303120311,32231203,32910031203
3303120211,32231202,32910031202
2513230121,40132301,23C10032301
2512421121,40124211,23C10024211
2452100111,40021001,23610021001
2452110111,40021101,23610021101
2452110211,40021102,23610021102
2452110311,40021103,23610021103
2452110411,40021104,23610021104
2452110511,40021105,23610021105
2452120211,40021202,23610021202
2452120311,40021203,23610021203
2452140111,40021401,23610021401
2462100121,40021001,23710021001
2462110121,40021101,23710021101
2462110122,40021101,23720021101
2462110221,40021102,23710021102
2462110222,40021102,23720021102
2462110321,40021103,23710021103
2462110322,40021103,23720021103
2462110421,40021104,23710021104
3113320321,32033203,32211033203
3113320322,32033203,32221033203
1612519941,55025199,24130025199
1613009941,55030099,24130030099
1613139941,55031399,24130031399
1613229941,55032299,24130032299
1613309941,55033099,24130033099
1612009942,55020099,24140020099
1612139942,55021399,24140021399
1612229942,55022299,24140022299
1612279942,55022799,24140022799
1612349942,55023499,24140023499
1612509942,55025099,24140025099
1612549942,55025499,24140025499
1613129942,55031299,24140031299
1613349942,55033499,24140033499
1613429942,55034299,24140034299
1612009943,55020099,24150020099
1612139943,55021399,24150021399
1612229943,55022299,24150022299
1612279943,55022799,24150022799
1612349943,55023499,24150023499
1612509943,55025099,24150025099
1613219943,55032199,24150032199
1613259943,55032599,24150032599
1613339943,55033399,24150033399
1672139911,69021399,24340021399
1672149911,69021499,24340021499
1672209911,69022099,24340022099
1672219911,69022199,24340022199
1672229911,69022299,24340022299
1672239911,69022399,24340022399
1672249911,69022499,24340022499
1672259911,69022599,24340022599
1672269911,69022699,24340022699
1672279911,69022799,24340022799
1672309911,69023099,24340023099
1672319911,69023199,24340023199
2412260422,50022604,23220022604
2413221522,50032215,23220032215
2412200121,50022001,23210022001
2792120299,56321202,23H00021202
2412212422,50022124,23220022124
2412211522,50022115,23220022115
2412210521,50022105,23210022105
2412210721,50022107,23210022107
2412400222,50024002,23220024002
2412420421,50024204,23210024204
2422410333,50024103,23330024103
2412410522,50024105,23220024105
2412421022,50024210,23220024210
2412430622,50024306,23220024306
2412421322,50024213,23220024213
2412422822,50024228,23220024228
2412431222,50024312,23220024312
2412341022,50023410,23220023410
2792130199,56321301,23H00021301
2412342121,50023421,23210023421
2413110621,50031106,23210031106
2413111122,50031111,23220031111
2712123022,50321230,23221021230
3112270721,32022707,32211022707
3112300821,32023008,32211023008
2532530311,01025303,23910025303
3112270822,32022708,32221022708
2462000222,40020002,23720020002
2712131021,50321310,23211021310
3103320311,32033203,32111033203
2793350299,56333502,23H00033502
2522231433,40122314,23D30022314
2522240833,40122408,23D30022408
2522330133,40123301,23D30023301
2522340133,40123401,23D30023401
2522410633,40124106,23D30024106
2522421033,40124210,23D30024210
2502340811,40123408,23B10023408
2502231211,40122312,23B10022312
2712130921,50321309,23211021309
2712130922,50321309,23221021309
2712131121,50321311,23211021311
2712131122,50321311,23221021311
2712140321,50321403,23211021403
2712140322,50321403,23221021403
2712140421,50321404,23211021404
2712140422,50321404,23221021404
2712210321,50322103,23211022103
2712210322,50322103,23221022103
2712340221,50323402,23211023402
2712131022,50321310,23221021310
2503220611,40132206,23B10032206
2412250921,50022509,23210022509
2712340222,50323402,23221023402
2712340321,50323403,23211023403
2712340322,50323403,23221023403
2713300122,50333001,23221033001
2713340122,50333401,23221033401
2232100211,42321002,22123221002
2232100311,42321003,22123221003
2232100411,42321004,22123221004
2232110211,42321102,22123221102
3112300922,32023009,32221023009
3102270511,32022705,32111022705
3112270522,32022705,32221022705
3102270611,32022706,32111022706
3112270622,32022706,32221022706
3102270711,32022707,32111022707
3112270722,32022707,32221022707
3102270811,32022708,32111022708
2422331631,50023316,23310023316
2422331632,50023316,23320023316
2422331633,50023316,23330023316
2403230911,50032309,23110032309
2413230921,50032309,23210032309
2413230922,50032309,23220032309
2423230931,50032309,23310032309
2423230932,50032309,23320032309
2402213011,50022130,23110022130
3112330422,32023304,32221023304
2432540411,51025404,23410025404
2442540421,51025404,23510025404
2442540422,51025404,23520025404
2442550821,51025508,23510025508
2442550822,51025508,23520025508
2542321021,45023210,25110023210
2542321022,45023210,25120023210
2543130922,45031309,25120031309
2732120421,40321204,23711021204
2732120422,40321204,23721021204
2472329933,40023299,23830023299
1672329911,69023299,24340023299
1672339911,69023399,24340023399
1672349911,69023499,24340023499
1672409911,69024099,24340024099
1672419911,69024199,24340024199
1672429911,69024299,24340024299
1672439911,69024399,24340024399
1672509911,69025099,24340025099
1672519911,69025199,24340025199
1672529911,69025299,24340025299
1672539911,69025399,24340025399
1672549911,69025499,24340025499
1673009911,69030099,24340030099
1673109911,69031099,24340031099
2472551331,40025513,23810025513
2472551431,40025514,23810025514
2412213022,50022130,23220022130
1673119911,69031199,24340031199
1673129911,69031299,24340031299
1673149911,69031499,24340031499
1673159911,69031599,24340031599
1673209911,69032099,24340032099
1673219911,69032199,24340032199
1673239911,69032399,24340032399
1673249911,69032499,24340032499
1673259911,69032599,24340032599
2423130733,50031307,23330031307
1673269911,69032699,24340032699
1673319911,69033199,24340033199
1673329911,69033299,24340033299
1673339911,69033399,24340033399
1673349911,69033499,24340033499
1673359911,69033599,24340033599
3103231911,32032319,32111032319
3102250311,32022503,32111022503
3112250321,32022503,32211022503
3112250322,32022503,32221022503
3103140611,32031406,32111031406
3113140621,32031406,32211031406
2432550811,51025508,23410025508
2722100422,51321004,23521021004
2522330332,40123303,23D20023303
2422200431,50022004,23310022004
3712101021,32321010,32212021010
2422200433,50022004,23330022004
3112301022,32023010,32221023010
2413111622,50031116,23220031116
3113231922,32032319,32221032319
3113140622,32031406,32221031406
2473209933,40032099,23830032099
2422543032,50025430,23320025430
2402344511,50023445,23110023445
2542331221,45023312,25110023312
3011201721,37012017,31111312017
3112301021,32023010,32211023010
3102301011,32023010,32111023010
2443340321,51033403,23510033403
3103130611,32031306,32111031306
2442511021,51025110,23510025110
2532230511,01022305,23910022305
2543130721,45031307,25110031307
2543130722,45031307,25120031307
2543130821,45031308,25110031308
2121340211,43013402,22132113402
2122000211,43020002,22132120002
2722110421,51321104,23511021104
2722110422,51321104,23521021104
2722110522,51321105,23521021105
2232110311,42321103,22123221103
2232110411,42321104,22123221104
2232110511,42321105,22123221105
2232110611,42321106,22123221106
2232110811,42321108,22123221108
2232120111,42321201,22123221201
2232120211,42321202,22123221202
2232120311,42321203,22123221203
2232130111,42321301,22123221301
2232140111,42321401,22123221401
2232140211,42321402,22123221402
2232140311,42321403,22123221403
2462340722,40023407,23720023407
3112220622,32022206,32221022206
2532520811,01025208,23910025208
3112330621,32023306,32211023306
3001103611,37011036,31111111036
2452550911,40025509,23610025509
2462550921,40025509,23710025509
2462550922,40025509,23720025509
2452270311,40022703,23610022703
2462270321,40022703,23710022703
2462270322,40022703,23720022703
2452270411,40022704,23610022704
2462270421,40022704,23710022704
2462270422,40022704,23720022704
2453440211,40034402,23610034402
2463440221,40034402,23710034402
2463440222,40034402,23720034402
2472339933,40023399,23830023399
2472349933,40023499,23830023499
2472419933,40024199,23830024199
2472429933,40024299,23830024299
2472439933,40024399,23830024399
2472509933,40025099,23830025099
2472519933,40025199,23830025199
2472539933,40025399,23830025399
2472549933,40025499,23830025499
2472559933,40025599,23830025599
2473009933,40030099,23830030099
2473119933,40031199,23830031199
2473129933,40031299,23830031299
2473139933,40031399,23830031399
2473149933,40031499,23830031499
2473219933,40032199,23830032199
2473229933,40032299,23830032299
3112250421,32022504,32211022504
2402343711,50023437,23110023437
2473239933,40032399,23830032399
2473249933,40032499,23830032499
2473259933,40032599,23830032599
2473269933,40032699,23830032699
2473309933,40033099,23830033099
2473319933,40033199,23830033199
2473329933,40033299,23830033299
2473339933,40033399,23830033399
2473349933,40033499,23830033499
2473359933,40033599,23830033599
2473369933,40033699,23830033699
2473409933,40034099,23830034099
2473419933,40034199,23830034199
2473429933,40034299,23830034299
2473439933,40034399,23830034399
2473449933,40034499,23830034499
2473459933,40034599,23830034599
2473469933,40034699,23830034699
2422009933,50020099,23330020099
2422019933,50020199,23330020199
2422109933,50021099,23330021099
2422119933,50021199,23330021199
3503260722,35032607,39312032607
2402543011,50025430,23110025430
2412543021,50025430,23210025430
2412543022,50025430,23220025430
2422543031,50025430,23310025430
3112520721,32025207,32211025207
2422543033,50025430,23330025430
3113341721,32033417,32211033417
3113341821,32033418,32211033418
3113130521,32031305,32211031305
2712131221,50321312,23211021312
2712131222,50321312,23221021312
2712131321,50321313,23211021313
2712131322,50321313,23221021313
2722121121,51321211,23511021211
2722121122,51321211,23521021211
2732120521,40321205,23711021205
2732120522,40321205,23721021205
3702101111,32321011,32112021011
3712101121,32321011,32212021011
3712101122,32321011,32222021011
2021101211,47011012,22131111012
2423109931,50031099,23310031099
2423119931,50031199,23310031199
2423129931,50031299,23310031299
2423139931,50031399,23310031399
2423149931,50031499,23310031499
2423159931,50031599,23310031599
2423209931,50032099,23310032099
2722110621,51321106,23511021106
2722110622,51321106,23521021106
2722110721,51321107,23511021107
2722110722,51321107,23521021107
2722120921,51321209,23511021209
2722120922,51321209,23521021209
3712211021,32322110,32212022110
3712211022,32322110,32222022110
3702211011,32322110,32112022110
3712100921,32321009,32212021009
3712100922,32321009,32222021009
3702100911,32321009,32112021009
2021101111,47011011,22131111011
2021301911,47013019,22131213019
4133140111,26031401,32B10031401
4123140221,26031402,32A10031402
4123140222,26031402,32A20031402
2532511511,01025115,23910025115
2532550411,01025504,23910025504
3713300121,32333001,32212033001
3713300122,32333001,32222033001
3703300111,32333001,32112033001
3712100722,32321007,32222021007
3702100711,32321007,32112021007
2722110821,51321108,23511021108
2722110822,51321108,23521021108
3712100822,32321008,32222021008
3702100811,32321008,32112021008
3712111021,32321110,32212021110
3712111022,32321110,32222021110
3112010921,32020109,32211020109
3112010922,32020109,32221020109
3113232021,32032320,32211032320
3113232022,32032320,32221032320
3103232111,32032321,32111032321
3113232121,32032321,32211032321
3103232211,32032322,32111032322
3113232221,32032322,32211032322
3113232222,32032322,32221032322
3113232321,32032323,32211032323
2452330311,40023303,23610023303
2462330321,40023303,23710023303
2462330322,40023303,23720023303
2452540611,40025406,23610025406
2462540621,40025406,23710025406
2462540622,40025406,23720025406
2452330411,40023304,23610023304
2462330421,40023304,23710023304
2462330422,40023304,23720023304
2453430211,40034302,23610034302
2463430221,40034302,23710034302
2463430222,40034302,23720034302
2452260111,40022601,23610022601
2462260121,40022601,23710022601
2462260122,40022601,23720022601
3502270222,35022702,39312022702
3502310122,35023101,39312023101
3502320222,35023202,39312023202
3502550222,35025502,39312025502
3502550322,35025503,39312025503
3502550522,35025505,39312025505
3503100122,35031001,39312031001
3503150122,35031501,39312031501
2422129933,50021299,23330021299
2422520733,50025207,23330025207
2422511433,50025114,23330025114
2422521033,50025210,23330025210
2422330933,50023309,23330023309
2422233432,50022334,23320022334
2422242332,50022423,23320022423
2422233732,50022337,23320022337
2422241633,50022416,23330022416
2423220633,50032206,23330032206
2423340732,50033407,23320033407
2422513232,50025132,23320025132
2422299932,50022999,23320022999
2423360432,50033604,23320033604
3712120622,32321206,32222021206
2422342532,50023425,23320023425
2423111132,50031111,23320031111
2422250833,50022508,23330022508
2422211433,50022114,23330022114
2422211732,50022117,23320022117
2422511832,50025118,23320025118
2422530332,50025303,23320025303
2422551432,50025514,23320025514
2422551732,50025517,23320025517
2422542432,50025424,23320025424
2422520732,50025207,23320025207
2423219931,50032199,23310032199
2423229931,50032299,23310032299
2423239931,50032399,23310032399
2423249931,50032499,23310032499
2423259931,50032599,23310032599
2423269931,50032699,23310032699
2423309931,50033099,23310033099
2423339931,50033399,23310033399
2423349931,50033499,23310033499
2423359931,50033599,23310033599
2423369931,50033699,23310033699
2423419931,50034199,23310034199
2423429931,50034299,23310034299
2543220321,45032203,25110032203
2423439931,50034399,23310034399
2423459931,50034599,23310034599
2423469931,50034699,23310034699
2543440221,45034402,25110034402
2402330211,50023302,23110023302
2463360121,40033601,23710033601
2412521421,50025214,23210025214
2412521521,50025215,23210025215
2412521621,50025216,23210025216
2463360122,40033601,23720033601
2453360111,40033601,23610033601
2442130321,51021303,23510021303
2442130322,51021303,23520021303
2412521422,50025214,23220025214
1613419943,55034199,24150034199
1613469943,55034699,24150034699
1612119944,55021199,24160021199
3113232322,32032323,32221032323
3103232411,32032324,32111032324
3113232421,32032324,32211032324
2232100511,42321005,22123221005
2412521121,50025211,23210025211
2933310211,56033102,51111033102
2402130611,50021306,23110021306
2412130621,50021306,23210021306
2412130622,50021306,23220021306
2242100511,42321005,22133221005
2702121711,50321217,23111021217
2702122711,50321227,23111021227
2703340111,50333401,23111033401
2702100811,50321008,23111021008
2702121811,50321218,23111021218
2533230411,01032304,23910032304
2463230221,40032302,23710032302
2453120611,40031206,23610031206
2463120621,40031206,23710031206
2463120622,40031206,23720031206
2532511911,01025119,23910025119
2412213221,50022132,23210022132
2412213222,50022132,23220022132
2402213211,50022132,23110022132
2412530422,50025304,23220025304
2402530411,50025304,23110025304
2532512011,01025120,23910025120
2412270221,50022702,23210022702
2422270333,50022703,23330022703
2413130222,50031302,23220031302
2423120133,50031201,23330031201
2413120322,50031203,23220031203
2413120821,50031208,23210031208
2412342922,50023429,23220023429
3503200122,35032001,39312032001
3503220121,35032201,39311032201
3503220122,35032201,39312032201
3503250122,35032501,39312032501
3503260322,35032603,39312032603
3503260421,35032604,39311032604
3503260622,35032606,39312032606
3503310222,35033102,39312033102
3503350421,35033504,39311033504
2473439931,40034399,23810034399
2473449931,40034499,23810034499
2473449932,40034499,23820034499
2473459931,40034599,23810034599
2473459932,40034599,23820034599
2473469931,40034699,23810034699
2473469932,40034699,23820034699
3112551421,32025514,32211025514
2463220421,40032204,23710032204
2463220521,40032205,23710032205
2443220321,51032203,23510032203
2442270321,51022703,23510022703
2442330421,51023304,23510023304
2442320321,51023203,23510023203
2412552221,50025522,23210025522
3113220721,32032207,32211032207
2422233431,50022334,23310022334
2423221731,50032217,23310032217
2472410131,40024101,23810024101
3113231821,32032318,32211032318
3113231721,32032317,32211032317
3113260521,32032605,32211032605
3113260621,32032606,32211032606
2512341021,40123410,23C10023410
2402343611,50023436,23110023436
2412343621,50023436,23210023436
2422343631,50023436,23310023436
2422343632,50023436,23320023436
2422343633,50023436,23330023436
2403210111,50032101,23110032101
2413210122,50032101,23220032101
2423210131,50032101,23310032101
2423210132,50032101,23320032101
2403430611,50034306,23110034306
2413430621,50034306,23210034306
2413430622,50034306,23220034306
2423430631,50034306,23310034306
2423430633,50034306,23330034306
2402431411,50024314,23110024314
2412431421,50024314,23210024314
2412431422,50024314,23220024314
2422431431,50024314,23310024314
2422431433,50024314,23330024314
2413130721,50031307,23210031307
2413130722,50031307,23220031307
2423130731,50031307,23310031307
2423130732,50031307,23320031307
2412130522,50021305,23220021305
2443140122,51031401,23520031401
2443240322,51032403,23520032403
1612219944,55022199,24160022199
2412552422,50025524,23220025524
1612269944,55022699,24160022699
1612559944,55025599,24160025599
1613139944,55031399,24160031399
1613229944,55032299,24160032299
1613269944,55032699,24160032699
1613349944,55033499,24160033499
1613429944,55034299,24160034299
7411099911,48110999,44210010999
7521099911,38210999,46310010999
2543340422,45033404,25120033404
2543120521,45031205,25110031205
2423310532,50033105,23320033105
2722110222,51321102,23521021102
2722120122,51321201,23521021201
2722120422,51321204,23521021204
2722120721,51321207,23511021207
2722130122,51321301,23521021301
2722140122,51321401,23521021401
2712111221,50321112,23211021112
2712111422,50321114,23221021114
2712111721,50321117,23211021117
2712111922,50321119,23221021119
2712112221,50321122,23211021122
2712112421,50321124,23211021124
2712122221,50321222,23211021222
2412235721,50022357,23210022357
2712122422,50321224,23221021224
2712122721,50321227,23211021227
2712130822,50321308,23221021308
2713340121,50333401,23211033401
2232110111,42321101,22123221101
2712122921,50321229,23211021229
2232110711,42321107,22123221107
2232120411,42321204,22123221204
2422552031,50025520,23310025520
2412242321,50022423,23210022423
2112000411,43020004,22122C20004
3102330411,32023304,32111023304
2412234522,50022345,23220022345
2412234821,50022348,23210022348
2413310422,50033104,23220033104
2413360522,50033605,23220033605
2413360722,50033607,23220033607
2413360921,50033609,23210033609
2442110221,51021102,23510021102
2442120321,51021203,23510021203
2442100121,51021001,23510021001
2442120721,51021207,23510021207
2442100221,51021002,23510021002
2442199921,51021999,23510021999
2442310322,51023103,23520023103
2442320222,51023202,23520023202
2442230221,51022302,23510022302
2442510821,51025108,23510025108
2442510522,51025105,23520025105
2442010122,51020101,23520020101
2442550221,51025502,23510025502
2443220121,51032201,23510032201
2442420122,51024201,23520024201
2542541122,45025411,25120025411
2442340121,51023401,23510023401
2442000121,51020001,23510020001
2442300121,51023001,23510023001
2443100321,51031003,23510031003
2532520211,01025202,23910025202
2442550921,51025509,23510025509
2132100311,43321003,22122621003
2452521311,40025213,23610025213
2462521122,40025211,23720025211
3103232011,32032320,32111032320
3113232122,32032321,32221032321
3103232311,32032323,32111032323
2532530611,01025306,23910025306
2532530711,01025307,23910025307
2533110311,01031103,23910031103
2533220111,01032201,23910032201
2443220322,51032203,23520032203
2463220422,40032204,23720032204
2463220522,40032205,23720032205
2412000321,50020003,23210020003
2463230122,40032301,23720032301
2452399911,40023999,23610023999
2403310111,50033101,23110033101
2422310632,50023106,23320023106
2422320331,50023203,23310023203
2422232231,50022322,23310022322
2422230431,50022304,23310022304
2422230631,50022306,23310022306
3113341921,32033419,32211033419
2402242111,50022421,23110022421
2413341021,50033410,23210033410
2422230932,50022309,23320022309
2422510932,50025109,23320025109
2422511331,50025113,23310025113
2422520232,50025202,23320025202
2422511731,50025117,23310025117
2403499911,50034999,23110034999
3102110311,32021103,32111021103
2422500331,50025003,23310025003
2462410122,40024101,23720024101
2472410132,40024101,23820024101
2472410133,40024101,23830024101
2722100421,51321004,23511021004
2713300221,50333002,23211033002
2713300222,50333002,23221033002
2011101211,47011012,22121111012
3112520922,32025209,32221025209
3112300822,32023008,32221023008
3102300811,32023008,32111023008
3112520822,32025208,32221025208
3102520811,32025208,32111025208
3113231921,32032319,32211032319
2522330231,40123302,23D10023302
2522330232,40123302,23D20023302
2522330233,40123302,23D30023302
3102520911,32025209,32111025209
2112000511,43020005,22122C20005
2011301911,47013019,22121213019
2011101111,47011011,22121111011
2011101011,47011010,22121111010
2522330331,40123303,23D10023303
2522330333,40123303,23D30023303
2462400221,40024002,23710024002
2402431711,50024317,23110024317
2412200421,50022004,23210022004
2422235731,50022357,23310022357
2112000611,43020006,22122C20006
2402423611,50024236,23110024236
2412423622,50024236,23220024236
2422423632,50024236,23320024236
2422423633,50024236,23330024236
2402423711,50024237,23110024237
2412423722,50024237,23220024237
2422423732,50024237,23320024237
2422423733,50024237,23330024237
2462520621,40025206,23710025206
2472520631,40025206,23810025206
3712100721,32321007,32212021007
2462210321,40022103,23710022103
2472210331,40022103,23810022103
2532550311,01025503,23910025503
2402300411,50023004,23110023004
2422300431,50023004,23310023004
2512330322,40123303,23C20023303
2512330321,40123303,23C10023303
2453099911,40030999,23610030999
3011300522,37013005,31121213005
3011300622,37013006,31121213006
2402543711,50025437,23110025437
2402300511,50023005,23110023005
2112000211,43020002,22122120002
2312000211,43020002,22124120002
2412300422,50023004,23220023004
2422300433,50023004,23330023004
2412552022,50025520,23220025520
2422552032,50025520,23320025520
2433099911,51030999,23410030999
2442340221,51023402,23510023402
2542540922,45025409,25120025409
3113232422,32032324,32221032324
2702100611,50321006,23111021006
2702100711,50321007,23111021007
2532512111,01025121,23910025121
2762111432,40321114,23821021114
2402500711,50025007,23110025007
2412412822,50024128,23220024128
2402235811,50022358,23110022358
2412261022,50022610,23220022610
2472009931,40020099,23810020099
2472109931,40021099,23810021099
2472319932,40023199,23820023199
2472349932,40023499,23820023499
2472429931,40024299,23810024299
2472519931,40025199,23810025199
2472539932,40025399,23820025399
2473269932,40032699,23820032699
2473339931,40033399,23810033399
2473359932,40033599,23820033599
2473419931,40034199,23810034199
2473439932,40034399,23820034399
2433220311,51032203,23410032203
2442270421,51022704,23510022704
2453220511,40032205,23610032205
3712130721,32321307,32212021307
3712130722,32321307,32222021307
3702130711,32321307,32112021307
3712210922,32322109,32222022109
2452500911,40025009,23610025009
2462500921,40025009,23710025009
2462500922,40025009,23720025009
2452540811,40025408,23610025408
2462540821,40025408,23710025408
2462540822,40025408,23720025408
3112411021,32024110,32211024110
3113220921,32032209,32211032209
2452320411,40023204,23610023204
2462320421,40023204,23710023204
2462320422,40023204,23720023204
2472320431,40023204,23810023204
2472320432,40023204,23820023204
2472320433,40023204,23830023204
2543360721,45033607,25110033607
2453120811,40031208,23610031208
2473220533,40032205,23830032205
2463120821,40031208,23710031208
2463120822,40031208,23720031208
3113110221,32031102,32211031102
2472130232,40021302,23820021302
2402552411,50025524,23110025524
3113110222,32031102,32221031102
2472520731,40025207,23810025207
2472520732,40025207,23820025207
2472520733,40025207,23830025207
2472520831,40025208,23810025208
2472520832,40025208,23820025208
2472520931,40025209,23810025209
2472520932,40025209,23820025209
2472520933,40025209,23830025209
2472521031,40025210,23810025210
2472521032,40025210,23820025210
2472521033,40025210,23830025210
3103110211,32031102,32111031102
2412543721,50025437,23210025437
2472300233,40023002,23830023002
2802210899,50322108,23I01022108
2802210799,50322107,23I01022107
3113342022,32033420,32221033420
2429999933,50099999,23330099999
2473360131,40033601,23810033601
2473360132,40033601,23820033601
3103342011,32033420,32111033420
3712120621,32321206,32212021206
2412240622,50022406,23220022406
2422300333,50023003,23330023003
3103121111,32031211,32111031211
2933320211,56033202,51111033202
3103232611,32032326,32111032326
3113232721,32032327,32211032327
2472521332,40025213,23820025213
2472521132,40025211,23820025211
3113232722,32032327,32221032327
3113232622,32032326,32221032326
3103232711,32032327,32111032327
3113232621,32032326,32211032326
2412543722,50025437,23220025437
3113121121,32031211,32211031211
3112200221,32022002,32211022002
3113130721,32031307,32211031307
2472260131,40022601,23810022601
2472260132,40022601,23820022601
2472260133,40022601,23830022601
1021002111,67010021,21150010021
2412552321,50025523,23210025523
3102240511,32022405,32111022405
2472300231,40023002,23810023002
2472300232,40023002,23820023002
3112541622,32025416,32221025416
2473230231,40032302,23810032302
2702123111,50321231,23111021231
2702131011,50321310,23111021310
3103130711,32031307,32111031307
2473360133,40033601,23830033601
3112240522,32022405,32221022405
